id_venta,id_pedido,id_producto,cantidad,precio_unitario,total_venta
2765,265,396,8,221510,1772080
2766,782,243,5,280806,1404030
2767,666,449,8,438580,3508640
2768,127,474,3,380871,1142613
2769,500,498,10,134767,1347670
2770,880,21,6,12297,73782
2771,419,147,7,479964,3359748
2772,697,439,10,161443,1614430
2773,376,67,8,245146,1961168
2774,322,263,10,458927,4589270
2775,699,192,2,86235,172470
2776,461,212,9,295739,2661651
2777,636,135,1,376981,376981
2778,759,330,1,446728,446728
2779,717,405,4,134247,536988
2780,9,421,9,339466,3055194
2781,298,80,2,214049,428098
2782,584,193,3,447723,1343169
2783,229,205,2,197854,395708
2784,686,199,8,220408,1763264
2785,478,48,6,132700,796200
2786,838,240,9,131124,1180116
2787,88,239,2,230044,460088
2788,407,93,2,189363,378726
2789,205,394,7,105025,735175
2790,67,206,6,247053,1482318
2791,619,163,6,342990,2057940
2792,720,249,4,409488,1637952
2793,118,380,8,176948,1415584
2794,40,143,8,461405,3691240
2795,482,280,3,44343,133029
2796,328,75,4,242877,971508
2797,616,291,1,135868,135868
2798,64,397,7,220155,1541085
2799,809,480,6,384207,2305242
2800,219,221,8,122722,981776
2801,889,28,4,481781,1927124
2802,277,12,7,283319,1983233
2803,86,130,3,267281,801843
2804,281,73,2,71160,142320
2805,306,208,2,89965,179930
2806,893,448,8,97009,776072
2807,220,215,9,440707,3966363
2808,189,343,5,456666,2283330
2809,95,426,1,218336,218336
2810,351,459,7,165854,1160978
2811,169,494,5,282265,1411325
2812,430,102,6,373416,2240496
2813,549,247,8,192220,1537760
2814,714,353,3,431496,1294488
2815,710,224,6,25081,150486
2816,843,293,7,276447,1935129
2817,802,6,9,166969,1502721
2818,204,458,10,355112,3551120
2819,632,40,10,237460,2374600
2820,681,75,6,242877,1457262
2821,15,422,6,57532,345192
2822,152,78,8,230480,1843840
2823,117,256,6,24390,146340
2824,270,406,7,122895,860265
2825,462,267,1,102946,102946
2826,650,483,3,28744,86232
2827,100,231,10,63293,632930
2828,764,19,4,448413,1793652
2829,714,97,7,65232,456624
2830,616,280,3,44343,133029
2831,357,194,4,271175,1084700
2832,696,108,4,202234,808936
2833,380,296,1,325799,325799
2834,17,417,6,110941,665646
2835,515,155,5,458114,2290570
2836,717,420,2,132117,264234
2837,424,256,8,24390,195120
2838,361,211,6,341162,2046972
2839,437,425,9,7716,69444
2840,117,268,6,197595,1185570
2841,470,475,3,52679,158037
2842,182,220,6,207462,1244772
2843,167,284,10,128729,1287290
2844,391,278,7,327359,2291513
2845,650,146,7,283189,1982323
2846,878,146,10,283189,2831890
2847,826,51,2,177259,354518
2848,92,429,2,154639,309278
2849,632,333,1,346379,346379
2850,107,478,7,244493,1711451
2851,558,255,10,380413,3804130
2852,516,52,8,418476,3347808
2853,684,298,1,452126,452126
2854,217,149,7,128872,902104
2855,565,115,8,237318,1898544
2856,201,196,2,318129,636258
2857,128,439,8,161443,1291544
2858,423,180,8,179777,1438216
2859,8,465,7,223022,1561154
2860,801,482,6,396016,2376096
2861,291,115,9,237318,2135862
2862,315,138,5,425123,2125615
2863,690,430,7,481020,3367140
2864,425,124,1,112176,112176
2865,27,17,1,44478,44478
2866,861,79,6,221957,1331742
2867,840,419,9,76970,692730
2868,326,380,10,176948,1769480
2869,586,172,3,235383,706149
2870,570,221,4,122722,490888
2871,198,499,7,86328,604296
2872,849,316,7,72284,505988
2873,440,27,10,344556,3445560
2874,746,66,7,327493,2292451
2875,326,89,7,356279,2493953
2876,448,265,3,234088,702264
2877,728,119,2,185969,371938
2878,517,411,3,474636,1423908
2879,804,61,10,71457,714570
2880,858,201,5,399469,1997345
2881,331,284,3,128729,386187
2882,96,105,2,301915,603830
2883,12,14,7,484224,3389568
2884,157,322,10,186415,1864150
2885,725,15,10,427832,4278320
2886,586,279,2,340266,680532
2887,761,196,1,318129,318129
2888,465,376,3,267184,801552
2889,192,325,6,70625,423750
2890,305,123,4,319218,1276872
2891,861,100,9,324288,2918592
2892,789,126,7,156753,1097271
2893,282,134,1,306863,306863
2894,643,43,3,36745,110235
2895,888,12,10,283319,2833190
2896,471,53,2,150371,300742
2897,126,475,10,52679,526790
2898,290,55,3,423651,1270953
2899,96,135,3,376981,1130943
2900,865,40,8,237460,1899680
2901,401,186,4,431343,1725372
2902,815,52,8,418476,3347808
2903,76,12,7,283319,1983233
2904,216,250,2,74945,149890
2905,385,352,7,135165,946155
2906,649,456,6,142129,852774
2907,828,466,8,402069,3216552
2908,306,83,3,85026,255078
2909,676,6,3,166969,500907
2910,876,291,10,135868,1358680
2911,352,17,2,44478,88956
2912,629,178,8,297533,2380264
2913,6,308,9,18780,169020
2914,760,82,9,353708,3183372
2915,198,131,2,42788,85576
2916,549,311,1,167157,167157
2917,525,12,9,283319,2549871
2918,222,390,3,383221,1149663
2919,118,444,6,178373,1070238
2920,31,461,4,366910,1467640
2921,226,168,3,267860,803580
2922,275,43,3,36745,110235
2923,205,141,8,132567,1060536
2924,357,489,2,201325,402650
2925,668,363,9,449162,4042458
2926,764,151,8,320830,2566640
2927,447,415,8,489447,3915576
2928,198,263,7,458927,3212489
2929,203,129,3,284226,852678
2930,403,352,5,135165,675825
2931,813,53,10,150371,1503710
2932,320,393,10,21552,215520
2933,740,85,4,53879,215516
2934,457,250,7,74945,524615
2935,766,217,10,468800,4688000
2936,638,140,6,51205,307230
2937,393,56,10,351584,3515840
2938,581,220,4,207462,829848
2939,648,181,6,485639,2913834
2940,461,420,2,132117,264234
2941,524,86,1,395379,395379
2942,420,130,10,267281,2672810
2943,847,151,10,320830,3208300
2944,361,450,9,50475,454275
2945,118,204,1,478942,478942
2946,440,93,6,189363,1136178
2947,367,405,3,134247,402741
2948,221,126,2,156753,313506
2949,381,337,6,133386,800316
2950,126,75,6,242877,1457262
2951,705,5,6,334382,2006292
2952,219,6,6,166969,1001814
2953,815,239,10,230044,2300440
2954,576,165,4,247594,990376
2955,291,34,7,356527,2495689
2956,540,309,4,250055,1000220
2957,575,112,2,468125,936250
2958,827,143,10,461405,4614050
2959,588,441,2,243209,486418
2960,699,458,7,355112,2485784
2961,326,388,7,317952,2225664
2962,203,417,6,110941,665646
2963,822,101,1,20179,20179
2964,48,253,8,369584,2956672
2965,123,141,7,132567,927969
2966,176,64,8,274084,2192672
2967,606,308,6,18780,112680
2968,591,197,4,90064,360256
2969,19,11,5,110274,551370
2970,5,330,10,446728,4467280
2971,292,467,8,404433,3235464
2972,38,68,7,36890,258230
2973,541,459,9,165854,1492686
2974,661,21,6,12297,73782
2975,482,9,2,481906,963812
2976,741,49,7,40971,286797
2977,325,155,5,458114,2290570
2978,410,386,6,223387,1340322
2979,794,41,9,453502,4081518
2980,628,161,8,24717,197736
2981,306,25,7,252189,1765323
2982,506,357,8,265765,2126120
2983,864,435,2,494644,989288
2984,106,192,10,86235,862350
2985,49,15,4,427832,1711328
2986,143,423,1,381102,381102
2987,883,54,6,73153,438918
2988,232,353,7,431496,3020472
2989,196,88,2,312476,624952
2990,836,371,6,437700,2626200
2991,6,463,9,119886,1078974
2992,266,479,1,297970,297970
2993,114,453,1,141726,141726
2994,77,25,5,252189,1260945
2995,705,136,6,156789,940734
2996,277,314,7,70707,494949
2997,142,358,3,211172,633516
2998,123,299,8,95521,764168
2999,883,65,6,241981,1451886
3000,871,76,10,56998,569980
