fecha,region,ciudad,latitud,longitud,eventos,poblacion
2024-05-03,Norte,Antofagasta,-23.657218773366278,-70.40461951993622,88,425725
2023-01-19,Sur,Concepcion,-36.825247169393364,-73.03957054896787,39,223574
2024-03-07,Sur,Concepcion,-36.83448463247928,-73.06125543683993,38,223574
2023-07-19,Sur,Concepcion,-36.82825744016486,-73.05770740295546,45,223574
2023-12-16,Centro,Valparaiso,-33.041669258141624,-71.61223368609016,57,296655
2023-09-15,Sur,PuertoMontt,-41.4666758821602,-72.93400370309867,48,245902
2024-04-02,Centro,Santiago,-33.45100342984767,-70.65784872292168,1102,5614000
2023-12-10,Centro,Santiago,-33.45148967286144,-70.66325705434576,1099,5614000
2023-08-27,Norte,Antofagasta,-23.6538735571751,-70.39527253792208,78,425725
2024-08-30,Norte,Arica,-18.46728919503923,-70.30433200048344,42,247552
2024-07-02,Centro,Santiago,-33.46176820720582,-70.67392904798321,1094,5614000
2023-03-05,Sur,Temuco,-38.732855391102376,-72.59201370041667,54,282415
2024-04-26,Centro,Valparaiso,-33.04370311588632,-71.62487400434465,65,296655
2023-10-17,Norte,Arica,-18.495081877975004,-70.34518101806907,40,247552
2023-04-19,Norte,Arica,-18.460627374468302,-70.32619191278013,48,247552
2024-10-20,Sur,Concepcion,-36.813242075397426,-73.04732558870025,39,223574
2024-08-07,Centro,Santiago,-33.435297423230956,-70.68289195900894,1110,5614000
2024-05-29,Sur,Temuco,-38.73106259590524,-72.57639864347792,61,282415
2023-05-28,Norte,Antofagasta,-23.644260588046745,-70.38891177370975,70,425725
2023-07-12,Sur,PuertoMontt,-41.485375916300285,-72.94068750340712,52,245902
2023-06-28,Sur,Concepcion,-36.82920058301365,-73.02963836685339,44,223574
2023-07-27,Centro,Rancagua,-34.17750722801408,-70.73403643655685,55,232211
2024-11-28,Centro,Valparaiso,-33.055030939062306,-71.61190999408284,64,296655
2023-11-01,Centro,Valparaiso,-33.042037721123904,-71.6078636445279,53,296655
2024-12-27,Norte,Arica,-18.47221886069816,-70.32127947323625,48,247552
2024-10-10,Centro,Santiago,-33.44865228781729,-70.68243186514192,1157,5614000
2024-12-18,Norte,Iquique,-20.24253353273113,-70.11618229713392,43,191468
2024-09-27,Sur,PuertoMontt,-41.47724838169296,-72.9257659280253,49,245902
2024-05-26,Centro,Valparaiso,-33.05575284721115,-71.62359414378378,54,296655
2023-05-22,Norte,Iquique,-20.231649505503093,-70.15253364508004,32,191468
2023-08-05,Norte,Iquique,-20.23987361399142,-70.13710714405086,36,191468
2023-02-24,Sur,Concepcion,-36.820463127382,-73.05866971654375,44,223574
2023-09-25,Centro,Santiago,-33.455811873451694,-70.67227484547008,1194,5614000
2024-11-04,Norte,Iquique,-20.24562065542179,-70.15148019172308,44,191468
2023-04-22,Centro,Santiago,-33.460295797621505,-70.6495405744955,1082,5614000
2024-03-05,Sur,PuertoMontt,-41.45893882880638,-72.94180855795399,54,245902
2024-11-10,Sur,PuertoMontt,-41.46903027926943,-72.93024923842783,50,245902
2024-08-02,Sur,PuertoMontt,-41.45914942004555,-72.94177459840313,44,245902
2023-02-21,Norte,Iquique,-20.231778685947575,-70.13371196068923,47,191468
2023-12-25,Centro,Rancagua,-34.18778936783134,-70.74247604795495,56,232211
2023-09-27,Sur,Concepcion,-36.81997761600318,-73.04559276073716,40,223574
2024-08-27,Sur,PuertoMontt,-41.46581642077353,-72.94145290044331,52,245902
2023-08-14,Centro,Rancagua,-34.16386484660664,-70.74824641401104,35,232211
2023-12-09,Norte,Iquique,-20.211382490421133,-70.13820133257163,44,191468
2023-04-11,Sur,Temuco,-38.726433207162444,-72.59988376351718,55,282415
2023-05-04,Norte,Arica,-18.493437749995365,-70.3154562292875,57,247552
2023-08-26,Sur,Temuco,-38.71380082374213,-72.58991699380981,70,282415
2023-08-20,Norte,Arica,-18.471499653985855,-70.30922535071986,60,247552
2023-12-04,Sur,Temuco,-38.73436282949522,-72.58085607168191,48,282415
2023-11-26,Sur,PuertoMontt,-41.47756216837573,-72.93338859261641,38,245902
2023-05-30,Centro,Valparaiso,-33.04966115349826,-71.60305798753161,65,296655
2024-01-27,Centro,Rancagua,-34.17553697951792,-70.73618599628148,53,232211
2024-11-16,Sur,Temuco,-38.739250472342576,-72.59754596586589,54,282415
2023-04-14,Sur,PuertoMontt,-41.469246403014175,-72.9392987057515,52,245902
2024-02-08,Sur,Temuco,-38.72994521460111,-72.60660266607348,48,282415
2024-10-24,Centro,Valparaiso,-33.049792913841635,-71.61286490154689,57,296655
2024-01-12,Centro,Valparaiso,-33.05034296097529,-71.61683776879067,57,296655
2023-12-07,Sur,Concepcion,-36.842078362877004,-73.04119315267427,55,223574
2023-05-25,Sur,Temuco,-38.747926700271385,-72.59399635134339,54,282415
2024-02-05,Sur,PuertoMontt,-41.4771265466784,-72.91820227125143,41,245902
2023-02-26,Sur,PuertoMontt,-41.48197325724742,-72.95542415458603,54,245902
2024-12-08,Centro,Santiago,-33.446988584401986,-70.65867524124063,1142,5614000
2024-12-27,Norte,Iquique,-20.235359801103794,-70.14616083562979,28,191468
2024-01-04,Norte,Antofagasta,-23.64948269801389,-70.39912587960181,100,425725
2023-08-22,Centro,Rancagua,-34.1598220487051,-70.74451644394956,43,232211
2024-11-16,Sur,Temuco,-38.73029230127252,-72.5792965556419,45,282415
2023-05-10,Centro,Santiago,-33.44965712402447,-70.64467967436147,1112,5614000
2024-06-08,Sur,PuertoMontt,-41.47750489361109,-72.94454821232071,57,245902
2024-09-30,Norte,Arica,-18.473557028625777,-70.30479143746709,38,247552
2023-06-29,Centro,Valparaiso,-33.05184131779307,-71.6066351290865,69,296655
2024-12-24,Sur,Concepcion,-36.833927561956045,-73.0388351922855,50,223574
2023-01-06,Norte,Antofagasta,-23.641709691243594,-70.38143428336528,91,425725
2024-01-26,Sur,PuertoMontt,-41.47099440756818,-72.95041769280314,53,245902
2024-11-06,Centro,Rancagua,-34.15420050423809,-70.74233558144478,47,232211
2024-04-24,Norte,Iquique,-20.231824021639724,-70.12819749185489,36,191468
2024-01-08,Norte,Iquique,-20.239747064781092,-70.12840528375759,49,191468
2024-02-15,Centro,Valparaiso,-33.04479862158608,-71.60985433585415,59,296655
2023-10-11,Sur,PuertoMontt,-41.46168312450564,-72.9324684510562,48,245902
2024-07-09,Centro,Rancagua,-34.167278260200376,-70.73934225821046,44,232211
2024-05-04,Centro,Santiago,-33.442900475048155,-70.67547666493213,1110,5614000
2023-05-21,Norte,Iquique,-20.22965743012227,-70.12953670083452,47,191468
2024-11-11,Centro,Rancagua,-34.18751994844395,-70.7629124989964,43,232211
2024-05-20,Sur,Temuco,-38.7343926305753,-72.57984306254654,75,282415
2024-07-17,Centro,Santiago,-33.444004599373024,-70.64851007289958,1056,5614000
2023-12-15,Centro,Santiago,-33.45325407351043,-70.68380780486324,1119,5614000
2024-08-10,Centro,Rancagua,-34.18570939378799,-70.74289719646553,45,232211
2023-01-22,Norte,Iquique,-20.23580736698243,-70.14544937788197,40,191468
2024-11-03,Norte,Iquique,-20.234847465012407,-70.1291651363034,39,191468
2024-10-07,Sur,Concepcion,-36.83604708322544,-73.05118154308028,43,223574
2023-07-22,Sur,Temuco,-38.72723442128164,-72.5855976472994,66,282415
2023-07-23,Norte,Iquique,-20.223287447214528,-70.13898677713406,42,191468
2023-10-16,Norte,Arica,-18.461955742123685,-70.3072680461317,49,247552
2024-05-27,Sur,Concepcion,-36.84599008293008,-73.05646650278497,48,223574
2024-08-25,Sur,Concepcion,-36.848363466334916,-73.05652101670117,46,223574
2024-10-10,Sur,Temuco,-38.731444576572514,-72.56808449584886,55,282415
2023-03-19,Norte,Arica,-18.48039404638075,-70.30849149691552,42,247552
2024-08-08,Centro,Santiago,-33.44734912226314,-70.66610241599798,1059,5614000
2024-09-12,Norte,Arica,-18.488004540371108,-70.33152165828504,50,247552
2023-08-04,Centro,Santiago,-33.432902929786785,-70.67316340054387,1112,5614000
2023-08-01,Centro,Rancagua,-34.161966812447865,-70.75191891184576,50,232211
2023-10-14,Centro,Rancagua,-34.162047366987686,-70.72967505608416,47,232211
2024-08-11,Centro,Rancagua,-34.17298694514281,-70.73464881283834,51,232211
2023-03-16,Norte,Arica,-18.47911628708559,-70.31352973953547,51,247552
2023-10-22,Sur,Temuco,-38.74136850545286,-72.60673435365833,55,282415
2024-05-28,Norte,Antofagasta,-23.671396836933457,-70.4001946966157,88,425725
2023-05-03,Norte,Iquique,-20.236881775803177,-70.13313998503428,38,191468
2024-08-17,Sur,PuertoMontt,-41.47609810166313,-72.94635283873782,51,245902
2023-03-20,Sur,Concepcion,-36.82455466430956,-73.03833218510245,46,223574
2023-05-16,Centro,Santiago,-33.454646118378434,-70.669792784626,1142,5614000
2023-02-17,Centro,Rancagua,-34.17885348346327,-70.74162662782182,49,232211
2024-08-05,Norte,Antofagasta,-23.6543763222535,-70.38452510927587,85,425725
2023-11-08,Norte,Iquique,-20.245175564535195,-70.12281930718135,26,191468
2023-05-16,Centro,Valparaiso,-33.03868951300083,-71.62402427354962,62,296655
2024-08-06,Centro,Valparaiso,-33.056518127414094,-71.61330421127066,72,296655
2023-01-18,Norte,Iquique,-20.23780694710518,-70.15294742299501,48,191468
2024-09-24,Sur,Temuco,-38.7246256512019,-72.57747010597367,53,282415
2024-03-06,Norte,Arica,-18.474376237639586,-70.30784367838257,41,247552
2024-04-29,Sur,Concepcion,-36.84318722674211,-73.04959171798369,52,223574
2023-12-26,Sur,PuertoMontt,-41.45810262404542,-72.93632926433872,48,245902
2023-04-18,Sur,Temuco,-38.72994432774815,-72.58298368138995,55,282415
2023-12-28,Sur,Temuco,-38.755852002700635,-72.58803352401637,54,282415
2023-08-19,Norte,Iquique,-20.242731067682882,-70.12498502100807,39,191468
2024-12-02,Centro,Valparaiso,-33.06172023951822,-71.61217535361797,49,296655
2023-10-01,Centro,Santiago,-33.44813074212311,-70.66736039014127,1109,5614000
2023-08-27,Centro,Rancagua,-34.17508022443498,-70.74848368879653,57,232211
2023-07-30,Norte,Antofagasta,-23.66466901428445,-70.40694476040213,88,425725
2024-01-01,Norte,Iquique,-20.229712954241833,-70.13928491040458,51,191468
2024-04-06,Sur,PuertoMontt,-41.47801446880787,-72.94029859855517,50,245902
2024-09-28,Centro,Valparaiso,-33.05747121763899,-71.60897237388856,66,296655
2024-02-27,Norte,Arica,-18.48791660412487,-70.32798024517469,59,247552
2023-01-24,Sur,Temuco,-38.72638219401402,-72.61696555412846,67,282415
2024-05-10,Centro,Rancagua,-34.17571898814043,-70.74187341085268,46,232211
2023-07-21,Centro,Valparaiso,-33.044422308184096,-71.6159881154851,59,296655
2023-07-06,Norte,Arica,-18.474842688159125,-70.30697970421177,41,247552
2023-10-15,Sur,PuertoMontt,-41.447211233319386,-72.94631248467732,53,245902
2023-08-12,Centro,Rancagua,-34.171953345898274,-70.73872116633358,38,232211
2024-06-30,Norte,Iquique,-20.23510827534241,-70.12057626968897,46,191468
2023-05-09,Sur,PuertoMontt,-41.46986437308542,-72.9432735473222,44,245902
2023-01-24,Norte,Arica,-18.472432664682465,-70.30939307659948,45,247552
2023-07-12,Sur,PuertoMontt,-41.45651264097863,-72.95677546593463,46,245902
2023-03-12,Norte,Arica,-18.472495109473723,-70.32637839181889,45,247552
2024-08-31,Norte,Iquique,-20.239430655797026,-70.13812013337517,43,191468
2023-02-09,Sur,PuertoMontt,-41.46229245685277,-72.93998731688892,38,245902
2023-09-04,Centro,Rancagua,-34.19119579239926,-70.74491419068919,42,232211
2023-09-29,Centro,Rancagua,-34.16503949760342,-70.73911162053435,51,232211
2023-07-05,Sur,Concepcion,-36.81604685477853,-73.0469056537284,50,223574
2024-02-05,Norte,Iquique,-20.221037645887527,-70.12243405020186,42,191468
2023-12-12,Centro,Rancagua,-34.16009365243388,-70.74095557238992,57,232211
2024-02-11,Norte,Iquique,-20.219377363974395,-70.12048351289297,35,191468
2023-04-18,Sur,Temuco,-38.74102539366157,-72.60570266757496,50,282415
2023-09-29,Sur,Concepcion,-36.83445461925627,-73.06891988223175,43,223574
2023-01-24,Norte,Iquique,-20.234192886079914,-70.14215440755768,42,191468
2023-12-26,Norte,Arica,-18.48108916473167,-70.29421979180864,59,247552
2024-07-08,Sur,Temuco,-38.73596463019963,-72.59581170101613,60,282415
2024-11-01,Norte,Iquique,-20.19995378287086,-70.13139467368667,41,191468
2023-06-24,Centro,Santiago,-33.43942185396942,-70.66734691715537,1112,5614000
2024-12-25,Norte,Arica,-18.481737085056363,-70.33794861927224,34,247552
2024-04-12,Norte,Antofagasta,-23.64079110467829,-70.41962674272521,89,425725
2023-02-15,Sur,Concepcion,-36.83694275867055,-73.04964428666992,38,223574
2024-12-16,Sur,PuertoMontt,-41.46837066532043,-72.95411956888371,62,245902
2024-10-16,Sur,Temuco,-38.71638413428621,-72.58154694045145,50,282415
2023-03-18,Sur,Temuco,-38.74004187173073,-72.60435516050933,69,282415
2024-10-06,Centro,Rancagua,-34.18152250578193,-70.74024779869252,60,232211
2024-01-19,Norte,Antofagasta,-23.65567409857969,-70.39553268540702,93,425725
2024-09-17,Centro,Valparaiso,-33.059136038437714,-71.6209576417111,60,296655
2023-02-14,Norte,Iquique,-20.222395701381036,-70.1395178805854,43,191468
2024-04-16,Sur,Temuco,-38.74152390906114,-72.60016220336857,54,282415
2024-02-05,Sur,PuertoMontt,-41.466076708023884,-72.94225589140888,48,245902
2023-02-01,Centro,Rancagua,-34.167171746245735,-70.74695245428873,57,232211
2023-12-19,Sur,Concepcion,-36.82919217128151,-73.04499369108413,48,223574
2024-12-21,Centro,Santiago,-33.460982395232854,-70.66730174916383,1175,5614000
2024-05-24,Norte,Iquique,-20.22039246596306,-70.13585803631464,49,191468
2023-07-15,Sur,PuertoMontt,-41.47521708540567,-72.92899521591433,53,245902
2024-04-03,Norte,Arica,-18.50328697923359,-70.3150728961134,54,247552
2023-04-06,Centro,Rancagua,-34.17872259758814,-70.73060023013704,46,232211
2024-12-10,Norte,Arica,-18.480012716621705,-70.31062044253369,55,247552
2024-04-10,Norte,Iquique,-20.234456079078505,-70.14058718994946,31,191468
2024-07-21,Sur,Concepcion,-36.839503561214876,-73.04135692451874,33,223574
2023-08-22,Norte,Arica,-18.47655181718891,-70.30464428819698,52,247552
2023-05-02,Norte,Arica,-18.48352508051441,-70.3043377221357,59,247552
2023-12-12,Norte,Iquique,-20.242529382316327,-70.1285444969699,44,191468
2023-01-17,Norte,Arica,-18.4776289156826,-70.31565036288548,51,247552
2024-05-21,Centro,Rancagua,-34.18090739324479,-70.7492775822235,36,232211
2023-12-09,Sur,Temuco,-38.7349165711012,-72.58979358967987,51,282415
2024-06-20,Norte,Arica,-18.488349580230565,-70.30355656572962,58,247552
2023-04-16,Norte,Arica,-18.48382168920647,-70.3215461462778,42,247552
2023-01-03,Sur,Concepcion,-36.82669595491644,-73.04475837223163,43,223574
2024-10-18,Norte,Antofagasta,-23.6457296914892,-70.40078141480468,97,425725
2024-03-14,Centro,Valparaiso,-33.043075902327416,-71.60802418453932,65,296655
2024-03-26,Centro,Rancagua,-34.17159969267043,-70.74129499049343,44,232211
2023-03-14,Norte,Iquique,-20.235739309643236,-70.12890165562085,37,191468
2023-06-13,Sur,Temuco,-38.751702536823146,-72.58735787479532,53,282415
2024-06-03,Sur,Temuco,-38.741485013539716,-72.59654798237985,68,282415
2024-10-12,Sur,PuertoMontt,-41.49395069102362,-72.93663564128903,46,245902
2024-11-20,Norte,Arica,-18.477503995497514,-70.3201716042134,43,247552
2024-09-21,Centro,Valparaiso,-33.04993742919186,-71.60829196716178,59,296655
2023-01-26,Norte,Iquique,-20.22913701360711,-70.13395841859084,35,191468
2024-10-06,Norte,Arica,-18.476693492123054,-70.32325881898909,55,247552
2024-03-11,Centro,Santiago,-33.43741127592435,-70.66729642864647,1182,5614000
2023-07-23,Centro,Rancagua,-34.1827192329397,-70.72405140331122,47,232211
2024-07-12,Centro,Rancagua,-34.16821125058199,-70.7485241314606,49,232211
2023-09-07,Norte,Arica,-18.483059148499887,-70.31822439654633,47,247552
2024-04-10,Centro,Rancagua,-34.169536891052964,-70.73040679573313,44,232211
2023-09-09,Norte,Arica,-18.49454338273226,-70.32806754212373,47,247552
2024-08-15,Sur,Concepcion,-36.83826909479026,-73.04278729884221,35,223574
2024-04-17,Norte,Iquique,-20.229380350126014,-70.12687535711756,44,191468
2023-10-08,Norte,Arica,-18.47621108980334,-70.30927832330363,51,247552
2023-08-18,Sur,Temuco,-38.749123413391956,-72.57512736454154,68,282415
2024-08-21,Sur,PuertoMontt,-41.45854315750527,-72.93089901122164,66,245902
2024-10-07,Sur,Concepcion,-36.82238246816955,-73.05153878822267,40,223574
2023-11-01,Centro,Valparaiso,-33.06990310063347,-71.59601590486511,65,296655
2023-01-25,Norte,Antofagasta,-23.648436386283862,-70.4105768126782,85,425725
2024-08-16,Norte,Arica,-18.484476349438886,-70.31116686002575,45,247552
2023-05-16,Norte,Arica,-18.482222926398304,-70.32737948915549,56,247552
2023-10-18,Sur,PuertoMontt,-41.480126662510145,-72.93925113911595,45,245902
2024-01-02,Sur,Concepcion,-36.831368833764486,-73.0495205327363,38,223574
2024-10-17,Centro,Rancagua,-34.164366119138705,-70.7468027031608,46,232211
2024-11-30,Centro,Valparaiso,-33.06214280047115,-71.62238375363259,60,296655
2023-12-28,Norte,Iquique,-20.217168282213667,-70.15150234316759,42,191468
2023-02-15,Centro,Santiago,-33.458524625214466,-70.67515090372265,1090,5614000
2024-03-25,Centro,Santiago,-33.45737172930124,-70.67214286656194,1092,5614000
2024-04-12,Norte,Iquique,-20.237986036587706,-70.12654828044178,52,191468
2023-02-16,Centro,Santiago,-33.44298296794076,-70.66211701006158,1167,5614000
2023-10-23,Norte,Arica,-18.485034566778843,-70.32185533997237,42,247552
2023-08-19,Centro,Rancagua,-34.16223696764572,-70.74897921736773,39,232211
2023-10-28,Sur,Concepcion,-36.81597529440637,-73.05186625519704,53,223574
2023-10-08,Centro,Valparaiso,-33.03684804782374,-71.60455870819519,75,296655
2023-07-23,Sur,Concepcion,-36.820578123562356,-73.04341399311305,56,223574
2023-08-07,Sur,Concepcion,-36.83912717746832,-73.05104727783372,39,223574
2023-04-21,Centro,Rancagua,-34.179550847025055,-70.73397133038478,41,232211
2024-12-15,Sur,Concepcion,-36.817854141167174,-73.04590579443925,56,223574
2023-10-06,Sur,Temuco,-38.73840331145004,-72.58977197653316,45,282415
2024-01-08,Centro,Santiago,-33.454242499149544,-70.66523948368037,1139,5614000
2024-11-17,Sur,Concepcion,-36.8299799379481,-73.04699176341427,42,223574
2024-03-28,Sur,Temuco,-38.74411086867209,-72.58543512615765,61,282415
2023-04-12,Sur,Temuco,-38.753010428319264,-72.59364237404114,59,282415
2024-09-01,Sur,Concepcion,-36.81515425668073,-73.04205749944498,37,223574
2023-01-09,Sur,Concepcion,-36.84363517043154,-73.04843230802351,50,223574
2023-05-10,Norte,Iquique,-20.217083698288512,-70.13142639468745,41,191468
2024-02-11,Norte,Antofagasta,-23.65201520958444,-70.40066764176245,83,425725
2024-01-10,Norte,Antofagasta,-23.647333843170422,-70.39830375859981,93,425725
2023-10-12,Sur,PuertoMontt,-41.47607648247863,-72.95495078689115,39,245902
2024-08-29,Norte,Antofagasta,-23.64544973117221,-70.39339959545055,114,425725
2023-11-29,Sur,Temuco,-38.745016180892385,-72.57398481382123,56,282415
2023-02-12,Centro,Rancagua,-34.18399418372422,-70.74473733112748,44,232211
2024-04-01,Centro,Valparaiso,-33.04419815223175,-71.62698669622118,66,296655
2024-05-19,Centro,Santiago,-33.43543938348782,-70.67709046536777,1102,5614000
2024-05-26,Sur,Concepcion,-36.842187756899996,-73.04267086861378,49,223574
2023-01-13,Norte,Iquique,-20.22324322153339,-70.14367383739364,32,191468
2023-05-02,Centro,Rancagua,-34.15977064940535,-70.73404170144359,55,232211
2024-04-18,Centro,Rancagua,-34.15685801706723,-70.74410410489465,35,232211
2024-12-15,Sur,Concepcion,-36.807222049699455,-73.05344602121392,44,223574
2024-04-29,Centro,Valparaiso,-33.039099919626636,-71.5971616552602,63,296655
2024-08-08,Sur,Temuco,-38.753559410765256,-72.58144107386012,56,282415
2024-01-18,Sur,Concepcion,-36.825079187630074,-73.03961871626784,47,223574
2023-09-26,Norte,Antofagasta,-23.646321149860306,-70.41133337514815,89,425725
2024-06-02,Norte,Iquique,-20.22004367880063,-70.14086291360844,37,191468
2024-12-16,Norte,Iquique,-20.226204738832706,-70.12622453429132,36,191468
2023-09-24,Centro,Valparaiso,-33.05171286254925,-71.6019618893584,59,296655
2024-03-22,Centro,Santiago,-33.45709154873027,-70.67010981862039,1114,5614000
2024-04-13,Centro,Santiago,-33.47351806635076,-70.66758817578484,1118,5614000
2023-05-17,Sur,Temuco,-38.71900982525594,-72.5853950807226,55,282415
2023-05-16,Centro,Valparaiso,-33.05295819239937,-71.61664536784639,62,296655
2024-06-06,Sur,Temuco,-38.751631597893635,-72.59512246433168,51,282415
2023-07-01,Norte,Antofagasta,-23.66366954700246,-70.40601264242216,84,425725
2023-07-15,Sur,Temuco,-38.731053001341074,-72.60182170382173,61,282415
2024-12-31,Centro,Santiago,-33.44233083109221,-70.6649470995626,1159,5614000
2023-12-22,Centro,Valparaiso,-33.0482220970102,-71.61046701449837,57,296655
2024-01-27,Centro,Valparaiso,-33.04870893124932,-71.61269849494535,56,296655
2024-10-15,Sur,Temuco,-38.74218135082051,-72.57510763884126,60,282415
2023-07-30,Centro,Santiago,-33.44973472774723,-70.6598237036769,1105,5614000
2024-07-01,Sur,Temuco,-38.72303375371587,-72.60219280990164,66,282415
2023-06-24,Norte,Arica,-18.481018460673496,-70.31457478726155,50,247552
2023-10-17,Norte,Iquique,-20.23990553600018,-70.13826049467869,33,191468
2023-07-27,Centro,Rancagua,-34.170801774555116,-70.74094257963665,47,232211
2024-12-27,Norte,Iquique,-20.25337188907556,-70.13784297761984,48,191468
2023-08-01,Sur,PuertoMontt,-41.47315081550837,-72.9230234964424,59,245902
2024-02-01,Sur,PuertoMontt,-41.463399006073615,-72.9427402369843,62,245902
2024-12-15,Norte,Arica,-18.48669774979783,-70.31602325684116,62,247552
2024-04-12,Sur,Temuco,-38.74222277337376,-72.56966177404897,50,282415
2024-10-25,Norte,Arica,-18.496319192450436,-70.33295160813928,54,247552
2024-12-02,Norte,Iquique,-20.23523219771661,-70.1371671004846,32,191468
2023-07-13,Centro,Rancagua,-34.156913464469135,-70.73623246966187,52,232211
2023-05-16,Sur,Temuco,-38.72778036749312,-72.61252908167933,68,282415
2023-01-23,Centro,Santiago,-33.46442006851711,-70.67115234129592,1138,5614000
2023-09-28,Sur,PuertoMontt,-41.46508089238925,-72.94033978677895,44,245902
2023-06-03,Centro,Rancagua,-34.164696278735256,-70.73721130533771,34,232211
2024-03-17,Sur,Concepcion,-36.845047117234074,-73.04524493106504,48,223574
2024-11-22,Sur,Temuco,-38.73640658215003,-72.58667867964017,60,282415
2023-07-21,Sur,Temuco,-38.721172131149025,-72.59279795335621,66,282415
2023-03-09,Norte,Arica,-18.479860236088633,-70.2881088036891,54,247552
2024-11-05,Sur,Concepcion,-36.819111773816374,-73.03945151701423,36,223574
2024-11-18,Sur,PuertoMontt,-41.45263222700994,-72.92354318951988,53,245902
2024-09-17,Sur,PuertoMontt,-41.468745961000295,-72.92648486899523,52,245902
2024-06-09,Norte,Antofagasta,-23.653036260687507,-70.40620920456504,93,425725
2023-01-09,Norte,Arica,-18.476375934424738,-70.31722545593404,46,247552
2024-12-09,Sur,PuertoMontt,-41.47512766311103,-72.90976972798717,47,245902
2024-04-12,Norte,Arica,-18.479052543659286,-70.3108611470185,55,247552
2023-12-05,Norte,Antofagasta,-23.65557944621538,-70.40813353088443,98,425725
2023-09-24,Norte,Arica,-18.484293433945748,-70.30445135502978,53,247552
2023-01-01,Norte,Iquique,-20.232565730105925,-70.15775065531662,36,191468
2023-03-27,Sur,Temuco,-38.74359426032266,-72.60006364472915,64,282415
2024-10-10,Centro,Rancagua,-34.1571533088746,-70.73603452591618,48,232211
2023-08-26,Norte,Antofagasta,-23.664393561751677,-70.40161817913022,104,425725
2023-09-20,Centro,Valparaiso,-33.0425099804932,-71.6208600583767,55,296655
2024-07-27,Sur,Concepcion,-36.83302516492367,-73.03993886690746,44,223574
2024-04-01,Norte,Antofagasta,-23.67048484890825,-70.39460230641369,83,425725
2023-11-24,Sur,Temuco,-38.743821316684965,-72.59650281608725,58,282415
2024-07-23,Norte,Arica,-18.491567660393887,-70.31517573810517,39,247552
2024-11-18,Norte,Antofagasta,-23.662501334338472,-70.39739674617918,73,425725
2024-07-21,Sur,PuertoMontt,-41.45544710275135,-72.93215945387776,48,245902
2024-12-31,Sur,PuertoMontt,-41.47464105748107,-72.94832255939946,36,245902
2024-06-15,Sur,Concepcion,-36.83052558935103,-73.0504039353264,41,223574
2023-08-01,Sur,Concepcion,-36.8226746906889,-73.05755231610567,38,223574
2023-11-24,Norte,Antofagasta,-23.664437246116247,-70.3974145538488,76,425725
2024-05-20,Norte,Iquique,-20.22516420506214,-70.15363029982609,41,191468
2024-08-20,Centro,Rancagua,-34.17340381735181,-70.74269125715043,37,232211
2023-09-04,Norte,Arica,-18.485038325953454,-70.32366036978038,60,247552
2024-03-26,Centro,Valparaiso,-33.03712544309691,-71.61554977247313,74,296655
2024-10-16,Centro,Santiago,-33.43948009801057,-70.67482787797799,1109,5614000
2023-06-04,Sur,PuertoMontt,-41.4660510567523,-72.94137703670171,46,245902
2024-03-23,Centro,Rancagua,-34.17353856163412,-70.74079200212759,59,232211
2024-09-30,Norte,Antofagasta,-23.649676117766244,-70.40063560950689,72,425725
2024-10-04,Norte,Iquique,-20.248570285857625,-70.13342687821766,51,191468
2023-02-19,Centro,Santiago,-33.451849928357746,-70.68940155240672,1070,5614000
2024-12-06,Norte,Iquique,-20.224117043240305,-70.15455645913482,44,191468
2023-07-18,Centro,Rancagua,-34.1604691545717,-70.74718061943065,45,232211
2023-11-27,Centro,Rancagua,-34.16107142478206,-70.75851310849154,53,232211
2024-12-09,Centro,Valparaiso,-33.055292578100946,-71.6181279888705,60,296655
2023-09-11,Sur,Concepcion,-36.81604710219409,-73.0460398604077,38,223574
2024-10-25,Centro,Valparaiso,-33.052359434065686,-71.60890934846002,56,296655
2023-06-17,Norte,Iquique,-20.23305611833546,-70.13283200872911,49,191468
2024-02-14,Centro,Rancagua,-34.15945667108608,-70.74577346207008,45,232211
2023-07-29,Sur,Temuco,-38.725634097421,-72.59313786171883,48,282415
2023-01-06,Sur,Concepcion,-36.83074115941449,-73.05873794423549,44,223574
2023-10-01,Sur,Concepcion,-36.83031497412632,-73.05182647084624,43,223574
2023-02-25,Sur,Concepcion,-36.82433597318403,-73.06256182633065,37,223574
2024-07-07,Norte,Antofagasta,-23.65312051093029,-70.41319987909661,78,425725
2024-06-01,Centro,Valparaiso,-33.0265247773603,-71.6082986378491,72,296655
2023-08-13,Centro,Valparaiso,-33.046298486761415,-71.60836532794715,48,296655
2024-02-08,Norte,Arica,-18.485132131333277,-70.30574328448132,58,247552
2023-10-27,Centro,Valparaiso,-33.0599675121864,-71.61514493006152,63,296655
2023-12-03,Sur,Concepcion,-36.831231257351256,-73.0565014037797,45,223574
2024-02-24,Centro,Santiago,-33.45136425424913,-70.66441661910552,1118,5614000
2023-04-22,Sur,PuertoMontt,-41.47388917960338,-72.93092665833788,45,245902
2023-02-01,Norte,Antofagasta,-23.636293116162552,-70.40490633164933,70,425725
2023-09-27,Norte,Arica,-18.468799800741525,-70.30992097064093,53,247552
2024-07-13,Norte,Iquique,-20.234623396351513,-70.13436232032866,35,191468
2023-02-13,Norte,Iquique,-20.22768751307759,-70.12998601175984,34,191468
