fecha,categoria,region,ventas,beneficio
2022-01-03,Hogar,Norte,143478,39115
2022-06-14,Hogar,Centro,166333,50564
2024-12-04,Electrodomesticos,Sur,151680,31255
2022-01-03,Vestuario,Norte,35291,13554
2022-07-05,Vestuario,Norte,30139,12893
2024-10-12,Hogar,Norte,138716,38975
2022-08-09,Hogar,Norte,149348,48090
2022-01-16,Tecnologia,Norte,89826,22263
2024-02-16,Vestuario,Norte,45669,17585
2023-03-10,Deportes,Sur,83594,31271
2024-08-29,Vestuario,Norte,42343,16694
2022-01-30,Deportes,Centro,72314,21309
2024-10-27,Electrodomesticos,Sur,226814,46748
2024-07-02,Tecnologia,Sur,262736,67461
2022-08-18,Vestuario,Norte,70551,23568
2024-08-09,Electrodomesticos,Sur,151023,30994
2022-06-24,Tecnologia,Norte,146034,37204
2024-10-17,Hogar,Centro,106844,30751
2022-02-28,Hogar,Centro,192869,65076
2024-11-21,Tecnologia,Norte,221300,56598
2022-09-30,Tecnologia,Centro,238022,62152
2022-05-13,Tecnologia,Sur,186167,37437
2022-03-07,Tecnologia,Centro,134081,27599
2022-04-29,Vestuario,Centro,60120,24810
2022-03-24,Hogar,Centro,117678,31448
2023-07-20,Electrodomesticos,Norte,212897,43895
2022-11-18,Tecnologia,Centro,143752,31034
2023-12-10,Hogar,Centro,122718,37174
2023-12-29,Hogar,Sur,88902,29487
2024-12-07,Hogar,Norte,146880,47179
2022-08-22,Tecnologia,Norte,331093,86316
2022-02-26,Deportes,Centro,86203,23059
2024-08-20,Deportes,Norte,26759,7655
2022-11-01,Tecnologia,Sur,177341,55864
2024-06-21,Hogar,Sur,111214,31909
2022-04-02,Hogar,Centro,98883,25744
2022-09-09,Tecnologia,Centro,189389,53920
2024-05-31,Electrodomesticos,Norte,148113,26592
2024-08-10,Hogar,Sur,82788,26225
2024-08-16,Hogar,Sur,64847,15901
2024-05-08,Vestuario,Centro,69385,27857
2024-04-30,Tecnologia,Centro,200482,60515
2022-04-23,Hogar,Centro,94130,28536
2024-10-27,Deportes,Centro,111053,37262
2024-07-22,Vestuario,Centro,68884,25120
2022-06-08,Tecnologia,Sur,221211,51103
2023-01-01,Electrodomesticos,Centro,188075,36513
2022-01-19,Vestuario,Norte,49014,18151
2022-05-26,Tecnologia,Centro,168802,43013
2022-12-06,Hogar,Centro,107285,37980
2023-08-16,Deportes,Centro,105445,40513
2024-07-03,Deportes,Sur,151112,55385
2023-11-16,Vestuario,Norte,21406,7001
2024-04-03,Hogar,Centro,28356,9061
2022-03-27,Vestuario,Centro,87021,28644
2022-02-25,Hogar,Sur,134705,41399
2022-05-15,Hogar,Centro,74819,26059
2023-09-12,Tecnologia,Sur,175072,41988
2024-06-27,Deportes,Centro,44228,10657
2022-06-26,Tecnologia,Sur,306683,80118
2024-12-10,Vestuario,Sur,72852,29800
2024-10-05,Tecnologia,Sur,172685,46304
2022-07-25,Deportes,Centro,48667,12907
2022-06-07,Tecnologia,Norte,322849,83600
2022-07-22,Tecnologia,Sur,104251,23656
2024-06-07,Vestuario,Centro,84203,28365
2022-12-03,Vestuario,Norte,27594,9194
2024-08-07,Hogar,Sur,169534,54810
2022-07-01,Vestuario,Sur,74664,24413
2022-12-01,Hogar,Norte,163819,47348
2022-12-14,Tecnologia,Norte,221512,61220
2024-01-21,Deportes,Norte,98826,26495
2022-12-15,Vestuario,Centro,38386,15575
2023-01-06,Tecnologia,Norte,321904,89872
2023-05-28,Vestuario,Centro,42755,20691
2022-01-16,Electrodomesticos,Sur,240339,53663
2023-12-21,Electrodomesticos,Centro,201450,40119
2024-08-20,Deportes,Sur,116270,37590
2023-12-03,Tecnologia,Norte,253099,57446
2023-06-18,Deportes,Norte,90873,28034
2024-01-23,Tecnologia,Norte,201723,47759
2023-09-08,Deportes,Sur,98851,30756
2022-04-25,Electrodomesticos,Centro,165421,32688
2024-01-13,Deportes,Centro,91708,26660
2022-04-15,Tecnologia,Sur,163293,43572
2022-11-04,Tecnologia,Norte,156947,40757
2022-12-14,Electrodomesticos,Centro,228586,42082
2024-04-05,Vestuario,Norte,37634,14847
2024-02-22,Hogar,Norte,91688,23542
2022-11-15,Electrodomesticos,Sur,266833,52735
2022-05-14,Hogar,Sur,157230,43535
2024-02-23,Vestuario,Norte,62680,26485
2022-02-19,Deportes,Norte,96294,26741
2022-07-25,Vestuario,Centro,69306,25761
2024-04-20,Vestuario,Norte,39796,17754
2023-09-04,Hogar,Centro,95702,22845
2023-04-20,Electrodomesticos,Sur,234687,57844
2022-03-07,Deportes,Sur,80917,28788
2023-02-21,Tecnologia,Centro,167512,38240
2023-05-09,Hogar,Centro,98430,26985
2024-10-15,Deportes,Sur,84676,26585
2022-01-07,Deportes,Sur,86002,28297
2022-03-28,Hogar,Centro,142029,46517
2023-07-22,Hogar,Norte,112798,32406
2024-02-08,Tecnologia,Sur,256044,55817
2022-01-19,Hogar,Norte,121642,38049
2022-04-08,Deportes,Sur,121434,41433
2024-03-09,Electrodomesticos,Norte,180623,41592
2024-02-08,Vestuario,Norte,32044,15391
2024-11-15,Hogar,Sur,68031,21869
2022-04-20,Hogar,Norte,106854,31571
2022-04-23,Tecnologia,Norte,201268,49007
2023-07-25,Electrodomesticos,Sur,92680,20859
2023-01-11,Tecnologia,Norte,144583,32207
2023-04-09,Hogar,Sur,55360,17464
2023-10-01,Deportes,Sur,78905,24866
2023-02-01,Hogar,Centro,202446,64424
2023-01-20,Hogar,Centro,100534,23223
2024-05-27,Electrodomesticos,Sur,283023,61007
2023-07-02,Hogar,Norte,123771,42806
2024-03-10,Electrodomesticos,Sur,112754,21222
2022-08-27,Vestuario,Norte,92879,42895
2023-08-22,Tecnologia,Sur,176849,44217
2022-10-01,Hogar,Centro,61706,17569
2023-03-27,Tecnologia,Norte,239556,70311
2024-07-31,Electrodomesticos,Norte,254810,48081
2023-09-23,Vestuario,Centro,53350,19497
2022-09-18,Deportes,Norte,37781,9289
2023-05-30,Deportes,Sur,43854,13231
2022-08-22,Hogar,Sur,90607,24552
2022-10-02,Hogar,Sur,137146,46014
2023-12-22,Vestuario,Centro,42356,17934
2023-09-29,Deportes,Sur,57632,20896
2023-12-26,Electrodomesticos,Centro,221629,44892
2024-04-07,Hogar,Centro,50361,15503
2022-10-20,Electrodomesticos,Norte,184040,36125
2023-05-31,Vestuario,Sur,24086,9042
2022-11-11,Deportes,Norte,91159,26583
2023-12-09,Electrodomesticos,Norte,174564,34942
2023-02-20,Tecnologia,Sur,179183,39492
2022-03-27,Vestuario,Sur,57164,20928
2022-01-05,Deportes,Centro,72166,26428
2023-01-09,Tecnologia,Centro,280981,63478
2023-05-12,Tecnologia,Centro,130673,39876
2023-10-14,Vestuario,Norte,49791,19386
2024-12-01,Vestuario,Sur,62015,17726
2022-10-12,Tecnologia,Norte,95115,25632
2023-11-04,Vestuario,Centro,66634,22402
2023-04-22,Vestuario,Sur,69058,26430
2024-10-08,Vestuario,Centro,35891,12816
2023-08-14,Vestuario,Norte,67385,27899
2022-06-13,Vestuario,Sur,84720,34526
2024-08-29,Vestuario,Centro,52642,19157
2024-01-24,Deportes,Norte,82922,24375
2022-03-17,Deportes,Centro,109900,36337
2023-01-07,Vestuario,Sur,27387,9283
2024-09-16,Vestuario,Sur,42249,15655
2024-04-19,Electrodomesticos,Sur,255189,42883
2024-04-25,Electrodomesticos,Centro,200946,36892
2024-02-28,Deportes,Centro,53850,15500
2024-01-07,Vestuario,Sur,54531,20480
2024-11-27,Electrodomesticos,Centro,206464,45203
2022-11-25,Deportes,Norte,88374,28884
2023-02-12,Vestuario,Sur,58815,20533
2022-03-25,Tecnologia,Norte,224119,50404
2022-10-20,Vestuario,Sur,54395,23792
2023-10-20,Electrodomesticos,Centro,231555,57991
2023-11-10,Hogar,Norte,66008,20156
2024-09-14,Tecnologia,Norte,265148,60441
2022-11-08,Deportes,Sur,99001,35306
2023-03-08,Deportes,Centro,48231,18498
2023-07-10,Hogar,Centro,62043,18175
2024-11-02,Vestuario,Centro,63296,31567
2024-02-24,Deportes,Sur,49901,12795
2024-01-02,Tecnologia,Norte,179448,48068
2024-09-17,Deportes,Centro,58831,17239
2024-12-21,Electrodomesticos,Norte,161582,29621
2024-02-09,Vestuario,Sur,67578,27629
2023-04-06,Electrodomesticos,Norte,125857,25148
2024-06-20,Tecnologia,Sur,181609,38588
2024-12-16,Tecnologia,Sur,219196,62639
2023-09-01,Tecnologia,Centro,241445,48473
2022-10-14,Vestuario,Sur,47866,18601
2024-07-03,Deportes,Centro,94837,30227
2023-10-18,Vestuario,Sur,68789,25607
2022-10-22,Hogar,Sur,137430,40723
2022-07-16,Vestuario,Norte,52550,21587
2023-09-02,Electrodomesticos,Sur,241423,55717
2023-01-20,Tecnologia,Centro,203185,48562
2023-08-20,Deportes,Centro,111909,36199
2024-12-06,Electrodomesticos,Centro,251930,50444
2022-08-13,Deportes,Centro,68206,20946
2022-07-19,Hogar,Centro,106908,32222
2022-06-28,Tecnologia,Sur,261171,70269
2022-07-02,Deportes,Centro,82783,25745
2024-03-21,Hogar,Sur,128280,38290
2023-12-25,Tecnologia,Sur,172060,42768
2022-05-14,Electrodomesticos,Centro,154672,24322
2024-04-30,Hogar,Sur,90841,25870
2023-09-02,Vestuario,Sur,30934,13466
2022-04-23,Deportes,Centro,80583,26750
2023-04-04,Deportes,Sur,80649,32983
2022-05-08,Tecnologia,Sur,241856,67905
2023-11-04,Tecnologia,Centro,259925,77484
2024-05-27,Deportes,Norte,84119,26518
2022-08-16,Electrodomesticos,Norte,127824,25276
2023-01-09,Hogar,Sur,140548,37838
2023-10-15,Hogar,Centro,61994,17435
2023-08-04,Tecnologia,Norte,241994,64721
2023-10-16,Hogar,Norte,117564,39764
2024-05-20,Tecnologia,Centro,165286,43744
2024-04-04,Tecnologia,Centro,248719,65966
2023-09-14,Hogar,Sur,125680,34703
2023-08-28,Hogar,Norte,101813,27221
2023-07-11,Hogar,Centro,124493,35378
2023-02-19,Vestuario,Centro,35031,11879
2023-08-10,Electrodomesticos,Norte,161295,33489
2024-09-09,Deportes,Norte,85319,26884
2023-01-30,Deportes,Norte,53210,16208
2024-05-02,Vestuario,Sur,71285,18418
2023-03-10,Tecnologia,Sur,223537,40499
2022-03-26,Vestuario,Sur,44946,16555
2022-11-04,Electrodomesticos,Sur,183843,34528
2023-08-20,Tecnologia,Centro,285548,78501
2022-08-07,Hogar,Norte,172431,55477
2023-04-15,Deportes,Centro,73246,20496
2023-11-18,Deportes,Norte,21681,5838
2023-08-28,Vestuario,Centro,54942,22448
2022-09-05,Tecnologia,Norte,184882,51764
2023-11-26,Tecnologia,Centro,143849,44237
2023-12-11,Vestuario,Sur,54810,18218
2024-10-04,Tecnologia,Sur,219229,50123
2024-08-19,Hogar,Centro,73565,20004
2022-01-30,Vestuario,Norte,15000,5980
2023-07-16,Electrodomesticos,Sur,205702,37654
2022-10-18,Tecnologia,Centro,219375,52655
2022-04-14,Tecnologia,Sur,148131,47632
2022-03-28,Electrodomesticos,Centro,319573,76000
2023-12-04,Tecnologia,Norte,235530,58450
2023-02-26,Deportes,Centro,107123,41381
2023-08-23,Hogar,Centro,129493,39734
2024-08-24,Vestuario,Centro,33493,13713
2024-11-10,Deportes,Sur,60659,24875
2023-02-19,Vestuario,Norte,53692,26029
2022-10-16,Vestuario,Centro,58271,19831
2024-09-05,Hogar,Centro,68919,24594
2024-04-26,Tecnologia,Centro,268172,68137
2023-08-30,Deportes,Sur,40567,12659
2022-07-06,Vestuario,Norte,68626,26370
2022-03-29,Hogar,Norte,116642,38346
2023-06-27,Vestuario,Norte,46999,15760
2022-11-07,Hogar,Centro,128266,41451
2024-03-27,Vestuario,Sur,78817,28235
2022-08-19,Tecnologia,Sur,141844,40891
2023-06-09,Vestuario,Norte,67608,20849
2024-09-06,Hogar,Norte,87569,27047
2022-01-22,Deportes,Norte,45561,10785
2023-05-20,Electrodomesticos,Norte,242351,43404
2024-10-03,Vestuario,Sur,56469,16381
2022-06-11,Vestuario,Norte,41035,14204
2023-01-26,Tecnologia,Sur,126912,31033
2024-10-15,Electrodomesticos,Sur,172761,34914
2023-01-08,Tecnologia,Sur,170171,46356
2023-11-24,Tecnologia,Centro,172430,39687
2024-04-13,Vestuario,Sur,15000,6018
2023-07-11,Deportes,Centro,58399,18301
2022-09-27,Vestuario,Centro,26841,11737
2023-08-01,Vestuario,Sur,66612,30702
2023-09-05,Deportes,Sur,85281,23409
2024-02-22,Vestuario,Centro,51361,20558
2023-07-19,Vestuario,Centro,59311,21770
2022-09-12,Electrodomesticos,Centro,238593,41575
2023-04-03,Deportes,Centro,78615,26089
2024-08-25,Deportes,Norte,63897,22681
2022-08-14,Deportes,Sur,79573,25623
2024-06-16,Vestuario,Sur,63611,20773
2023-09-07,Electrodomesticos,Centro,146800,31461
2023-02-24,Electrodomesticos,Centro,204766,50414
2024-09-04,Electrodomesticos,Sur,150518,34581
2022-09-19,Hogar,Norte,137927,37002
2024-03-07,Vestuario,Norte,58815,27341
2023-10-16,Vestuario,Centro,65461,27708
2024-04-11,Deportes,Centro,98668,38247
2024-05-19,Vestuario,Sur,74244,28908
2024-11-30,Tecnologia,Norte,213146,62882
2024-10-09,Vestuario,Centro,67566,27587
2024-02-12,Vestuario,Norte,58451,20523
2022-11-17,Deportes,Sur,66376,20110
2024-08-08,Vestuario,Centro,57059,19923
2024-04-10,Tecnologia,Centro,179563,45025
2024-06-19,Deportes,Sur,50783,14724
2024-02-25,Tecnologia,Sur,246515,47110
2022-05-23,Electrodomesticos,Norte,141966,31680
2022-08-31,Tecnologia,Centro,110191,28160
2024-03-10,Vestuario,Norte,48118,15523
2023-06-13,Deportes,Centro,75282,24048
2023-05-09,Electrodomesticos,Centro,104797,20620
2023-01-20,Tecnologia,Centro,237617,45174
2022-02-21,Electrodomesticos,Norte,258667,44194
2022-05-09,Vestuario,Norte,47809,17787
2024-01-10,Hogar,Centro,115666,28282
2023-04-30,Tecnologia,Sur,140291,39382
2022-09-19,Deportes,Centro,53257,17385
2023-06-09,Deportes,Sur,69982,19685
2024-11-07,Tecnologia,Norte,158739,46443
2022-08-30,Electrodomesticos,Centro,124923,27742
2022-04-16,Electrodomesticos,Norte,276967,61923
2024-03-19,Electrodomesticos,Norte,179954,40489
2024-08-27,Deportes,Sur,67527,22498
2022-07-27,Electrodomesticos,Norte,202434,38426
2022-02-12,Tecnologia,Norte,232513,53248
2024-04-19,Deportes,Norte,85732,27052
2022-06-13,Hogar,Centro,110120,38280
2022-12-15,Hogar,Centro,154893,47078
2023-07-07,Tecnologia,Centro,305741,79554
2022-09-10,Vestuario,Norte,46321,14933
2022-02-14,Hogar,Sur,104967,35295
2022-12-25,Electrodomesticos,Norte,215269,45628
2024-05-14,Tecnologia,Centro,56238,17707
2024-01-10,Electrodomesticos,Centro,174954,30339
2023-03-08,Hogar,Sur,208802,58936
2022-01-07,Electrodomesticos,Norte,327713,63945
2023-07-09,Hogar,Sur,97033,26401
2022-08-07,Hogar,Centro,57331,15644
2023-04-04,Electrodomesticos,Centro,235332,51783
2023-07-01,Hogar,Centro,116162,31530
2023-08-06,Electrodomesticos,Centro,184928,39499
2024-10-29,Electrodomesticos,Sur,153848,31084
2022-11-12,Tecnologia,Norte,262985,81259
2022-06-18,Vestuario,Norte,63672,22501
2022-03-26,Deportes,Norte,60913,21387
2022-06-09,Electrodomesticos,Centro,229340,41638
2024-05-06,Tecnologia,Norte,161543,34099
2022-06-20,Tecnologia,Norte,120994,25666
2023-07-26,Hogar,Centro,126644,35660
2023-05-03,Vestuario,Centro,59883,18515
2024-06-10,Hogar,Norte,127649,33135
2023-10-15,Electrodomesticos,Norte,203515,37094
2022-05-07,Deportes,Centro,64342,20624
2023-09-26,Hogar,Centro,98982,22340
2022-02-15,Electrodomesticos,Centro,228199,55782
2023-10-26,Hogar,Norte,107699,28431
2023-10-15,Hogar,Norte,111570,33875
2024-02-26,Vestuario,Sur,74492,23736
2022-03-17,Deportes,Sur,93177,31281
2022-04-08,Deportes,Centro,48853,17933
2024-07-06,Deportes,Norte,53068,18308
2023-03-05,Deportes,Norte,109219,33244
2023-08-06,Vestuario,Centro,41783,16429
2022-04-04,Electrodomesticos,Norte,15000,2488
2022-10-01,Electrodomesticos,Sur,138875,30056
2023-10-10,Hogar,Centro,156386,40214
2024-11-25,Vestuario,Centro,51655,23332
2024-06-12,Electrodomesticos,Sur,189740,33211
2024-12-03,Hogar,Norte,137633,46164
2023-08-02,Hogar,Norte,148790,52282
2022-01-10,Hogar,Norte,112003,39953
2024-07-13,Electrodomesticos,Sur,213139,47001
2023-01-10,Deportes,Centro,54872,15518
2023-09-15,Deportes,Centro,65189,19376
2023-08-30,Tecnologia,Norte,224308,61818
2022-10-18,Tecnologia,Centro,180011,38196
2024-08-12,Hogar,Sur,117307,43854
2023-12-11,Hogar,Centro,140523,41880
2024-10-04,Vestuario,Norte,68395,27195
2024-02-04,Electrodomesticos,Sur,170086,28204
2022-03-23,Tecnologia,Sur,156876,46820
2024-12-10,Electrodomesticos,Sur,223091,39338
2023-04-20,Deportes,Sur,78805,27890
2023-02-18,Hogar,Sur,116997,40765
2024-08-06,Electrodomesticos,Centro,78075,13246
2022-03-17,Deportes,Sur,59887,15035
2022-04-08,Deportes,Norte,46039,14473
2022-02-27,Electrodomesticos,Sur,220591,39935
2024-02-26,Deportes,Sur,29260,10029
2024-07-29,Vestuario,Norte,65244,31097
2023-01-29,Vestuario,Sur,44683,17052
2022-10-31,Tecnologia,Norte,252586,76487
2023-04-19,Tecnologia,Centro,206359,52543
2023-01-05,Tecnologia,Sur,78147,15740
2024-10-11,Hogar,Sur,76739,22815
2022-06-16,Vestuario,Centro,36631,14580
2024-05-30,Electrodomesticos,Centro,134503,28333
2023-04-27,Electrodomesticos,Norte,158012,36050
2022-04-06,Vestuario,Norte,60863,24375
2022-01-05,Tecnologia,Centro,235745,58762
2024-08-12,Vestuario,Sur,86122,34108
2024-03-14,Tecnologia,Norte,160101,37179
2023-12-21,Deportes,Norte,117409,37970
2022-12-07,Tecnologia,Norte,162444,40813
2023-02-21,Hogar,Norte,60167,17520
2023-08-25,Vestuario,Sur,59297,21148
2022-09-11,Vestuario,Centro,95052,41627
2022-04-25,Vestuario,Norte,56766,21195
2023-04-16,Tecnologia,Sur,292121,76777
2024-07-19,Tecnologia,Sur,172837,36686
2024-08-12,Tecnologia,Sur,114539,29056
2022-01-23,Deportes,Norte,99789,36958
2023-11-05,Electrodomesticos,Norte,180219,37118
2023-06-09,Tecnologia,Centro,141822,31962
2022-02-20,Vestuario,Norte,52077,22460
2023-03-24,Tecnologia,Norte,114166,29590
2023-07-01,Hogar,Centro,119421,30226
2023-08-05,Tecnologia,Norte,158779,36572
2024-01-27,Deportes,Sur,64749,26467
2023-10-23,Electrodomesticos,Norte,93730,15947
2023-02-04,Vestuario,Norte,46781,18245
2022-10-29,Deportes,Norte,132686,46030
2024-04-23,Electrodomesticos,Norte,195789,33478
2022-07-19,Vestuario,Norte,41242,15163
2023-12-19,Electrodomesticos,Sur,207915,41903
2023-04-16,Hogar,Sur,84502,27057
2024-10-17,Electrodomesticos,Norte,227427,46192
2023-07-18,Vestuario,Norte,71095,25943
2022-03-06,Vestuario,Sur,58033,20982
2023-03-01,Deportes,Sur,69238,21957
2024-08-12,Electrodomesticos,Norte,128221,26150
2022-12-08,Electrodomesticos,Sur,161176,30815
2024-03-21,Hogar,Centro,149260,37786
2022-02-23,Tecnologia,Sur,225154,46828
2022-08-10,Tecnologia,Centro,97890,22155
2022-09-23,Hogar,Norte,123954,30238
2024-11-26,Tecnologia,Sur,177709,35774
2023-06-11,Deportes,Centro,81743,24296
2023-08-14,Tecnologia,Norte,166098,34563
2023-01-01,Vestuario,Norte,60969,26231
2024-05-09,Vestuario,Sur,61261,22300
2024-01-17,Hogar,Sur,69023,19383
2022-06-04,Electrodomesticos,Norte,213628,38941
2023-12-04,Hogar,Centro,113450,36868
2024-06-26,Tecnologia,Norte,262774,57652
2024-08-16,Tecnologia,Sur,126966,33562
2023-10-03,Hogar,Sur,121617,33007
2023-09-24,Hogar,Norte,41605,12962
2023-07-27,Tecnologia,Norte,178456,37424
2022-02-20,Electrodomesticos,Centro,270966,50432
2024-02-09,Electrodomesticos,Centro,72957,15903
2023-02-07,Deportes,Centro,63951,18651
2024-04-08,Tecnologia,Norte,231360,72972
2024-05-23,Tecnologia,Sur,293097,68506
2023-11-28,Electrodomesticos,Norte,238406,46197
2024-01-29,Tecnologia,Centro,144627,37699
2023-07-21,Hogar,Norte,185355,48081
2024-11-04,Electrodomesticos,Centro,245767,57567
2023-02-27,Tecnologia,Norte,119643,31617
2024-05-05,Electrodomesticos,Centro,129865,24982
2023-05-04,Tecnologia,Norte,142700,39182
2024-05-18,Deportes,Centro,54301,16254
2024-09-12,Electrodomesticos,Centro,205226,38880
2023-03-05,Tecnologia,Norte,61179,14941
2022-05-14,Tecnologia,Sur,161398,41434
2022-07-26,Vestuario,Norte,85885,33827
2023-03-22,Tecnologia,Centro,267790,76504
2024-09-16,Tecnologia,Centro,302399,75168
2022-11-27,Vestuario,Sur,47701,19905
2022-03-30,Vestuario,Norte,62983,21003
2022-07-09,Deportes,Centro,33947,8036
2024-08-08,Tecnologia,Centro,238015,66857
2024-07-09,Tecnologia,Norte,303886,77839
2023-08-30,Hogar,Sur,116961,29781
2023-05-19,Hogar,Centro,92515,26903
2024-08-08,Tecnologia,Norte,272791,72235
2023-02-19,Vestuario,Centro,61292,27726
2022-08-30,Tecnologia,Sur,221835,60545
2024-05-15,Tecnologia,Norte,127640,28925
2024-04-17,Vestuario,Norte,53777,24449
2022-12-23,Vestuario,Centro,99827,38337
2022-05-27,Hogar,Norte,144790,50769
2022-03-24,Vestuario,Centro,61685,19099
2023-12-21,Hogar,Norte,76586,25471
2024-01-21,Vestuario,Norte,52252,20383
2022-01-31,Electrodomesticos,Centro,260436,53113
2024-12-25,Deportes,Centro,51649,17291
2023-09-15,Hogar,Sur,119716,45566
2023-10-18,Tecnologia,Sur,272470,69311
2022-06-13,Tecnologia,Norte,207524,56880
2024-05-29,Electrodomesticos,Norte,76895,17759
2022-07-03,Deportes,Centro,79483,27443
2023-09-29,Tecnologia,Norte,263883,65197
2024-10-10,Hogar,Centro,102685,26365
2022-05-18,Tecnologia,Sur,206882,54595
2023-04-22,Electrodomesticos,Sur,138677,30731
2024-11-16,Tecnologia,Sur,244409,56533
2023-04-03,Vestuario,Centro,54669,21958
2022-02-09,Vestuario,Centro,40801,14097
2023-11-23,Hogar,Centro,117088,41260
2022-01-17,Deportes,Norte,68717,20474
2023-05-25,Electrodomesticos,Norte,222531,43050
2023-07-29,Tecnologia,Sur,137462,29023
2024-04-23,Electrodomesticos,Norte,194175,35945
2022-05-11,Electrodomesticos,Centro,253582,55397
2023-10-03,Tecnologia,Norte,202533,59265
2023-08-19,Vestuario,Sur,68269,19940
2023-05-17,Hogar,Centro,106348,29054
2022-02-10,Deportes,Norte,63034,18147
2022-03-18,Hogar,Norte,130050,34527
2024-03-19,Deportes,Norte,75333,23796
2024-04-27,Electrodomesticos,Centro,137508,24872
2023-05-14,Hogar,Centro,93945,25680
2023-01-12,Vestuario,Centro,33627,12589
2024-05-02,Vestuario,Norte,76718,28507
2024-08-08,Electrodomesticos,Norte,228456,44115
2024-06-27,Deportes,Sur,75217,27598
2023-05-03,Vestuario,Centro,42514,16163
2024-08-25,Deportes,Centro,53177,16326
2024-06-11,Electrodomesticos,Sur,112739,24060
2022-09-06,Tecnologia,Centro,236020,63466
2022-05-04,Deportes,Centro,91273,34072
2022-11-12,Deportes,Centro,66516,21292
2023-10-08,Deportes,Norte,53495,18597
2024-12-09,Deportes,Norte,69302,25195
2024-02-27,Tecnologia,Norte,93736,24682
2023-08-01,Hogar,Norte,147214,43689
2023-04-10,Vestuario,Norte,30766,11588
2024-05-11,Vestuario,Centro,43438,17428
2022-07-14,Tecnologia,Norte,139720,29112
2022-10-01,Tecnologia,Norte,136475,40893
2022-06-20,Tecnologia,Norte,216030,55464
2023-12-05,Tecnologia,Centro,231482,59832
2023-01-28,Vestuario,Centro,84699,32378
2023-03-10,Vestuario,Norte,70039,27190
2024-03-12,Tecnologia,Norte,270032,73510
2024-01-07,Electrodomesticos,Norte,216563,46583
2024-09-02,Vestuario,Sur,55980,24276
2023-12-31,Hogar,Centro,109666,30973
2023-02-13,Deportes,Norte,75059,19146
2024-05-14,Deportes,Norte,74393,24226
2022-01-01,Electrodomesticos,Centro,281486,52817
2023-11-14,Vestuario,Norte,72781,27812
2023-01-14,Electrodomesticos,Sur,122781,23920
2022-05-08,Vestuario,Sur,71416,28469
2022-12-01,Tecnologia,Centro,231677,57353
2022-05-21,Deportes,Norte,54625,15595
2022-01-03,Hogar,Centro,89339,30271
2024-02-11,Deportes,Norte,51590,15154
2024-09-09,Electrodomesticos,Centro,241164,42818
2023-03-22,Tecnologia,Centro,170383,39925
2023-03-07,Deportes,Norte,60237,21831
2024-03-26,Electrodomesticos,Centro,181787,34570
2022-08-19,Tecnologia,Sur,134644,38521
2022-07-18,Vestuario,Sur,56304,21184
2024-03-31,Electrodomesticos,Norte,265724,42284
2023-12-05,Deportes,Sur,64906,21362
2023-10-07,Deportes,Norte,96368,27878
2022-07-19,Electrodomesticos,Centro,165367,30852
2024-02-01,Electrodomesticos,Centro,71960,14791
2022-10-18,Hogar,Norte,155743,51735
2022-09-14,Tecnologia,Norte,303302,82457
2022-09-18,Hogar,Sur,101984,32139
2022-02-05,Tecnologia,Centro,328898,66676
2023-04-24,Vestuario,Sur,66865,24653
2022-08-21,Tecnologia,Centro,347775,94655
2024-01-02,Electrodomesticos,Sur,103134,24560
2023-03-08,Hogar,Norte,129478,48558
2024-04-19,Electrodomesticos,Norte,224633,41731
2022-06-27,Hogar,Sur,101288,27351
2023-07-10,Vestuario,Norte,46133,18085
2024-06-05,Tecnologia,Centro,228369,65611
2024-07-07,Deportes,Norte,69446,24347
2022-05-07,Deportes,Centro,82107,27659
2024-02-15,Hogar,Norte,100777,29219
2024-08-17,Electrodomesticos,Norte,129575,28267
2022-05-05,Deportes,Sur,71064,22759
2023-08-17,Electrodomesticos,Norte,156560,34841
2024-01-26,Electrodomesticos,Norte,52630,11165
2023-11-03,Vestuario,Norte,63660,22160
2022-07-15,Tecnologia,Centro,172583,44279
2023-01-17,Electrodomesticos,Norte,231834,43284
2023-07-04,Hogar,Norte,115089,41901
2023-04-14,Tecnologia,Sur,181247,37968
2024-02-14,Hogar,Centro,60988,18061
2022-06-02,Vestuario,Centro,67246,26625
2023-12-08,Hogar,Sur,116647,31691
2023-03-26,Hogar,Norte,133898,42536
2023-03-20,Hogar,Sur,153468,40365
2022-11-12,Hogar,Sur,160718,37546
2023-01-17,Hogar,Centro,147645,53714
2023-07-20,Electrodomesticos,Norte,148829,28104
2024-12-05,Hogar,Centro,76370,20830
2023-05-04,Hogar,Centro,120129,29453
2023-08-31,Vestuario,Sur,56217,18466
2023-10-28,Tecnologia,Centro,143345,41515
2024-08-18,Tecnologia,Sur,236336,54279
2024-08-15,Deportes,Sur,94725,33277
2024-12-06,Tecnologia,Norte,186768,45972
2022-12-21,Deportes,Sur,107496,36116
2024-06-23,Electrodomesticos,Sur,136499,26374
2023-08-10,Deportes,Norte,47731,13746
2023-11-12,Vestuario,Sur,61372,19690
2022-12-03,Electrodomesticos,Norte,233148,46509
2024-08-31,Electrodomesticos,Centro,166813,33801
2024-10-19,Hogar,Centro,131241,48169
2024-07-16,Deportes,Sur,75480,16456
2024-03-28,Hogar,Centro,143612,42352
2022-05-19,Tecnologia,Sur,257632,53997
2023-05-26,Tecnologia,Norte,178778,44533
2022-12-12,Vestuario,Centro,73737,28274
