id_compra,cliente,fecha_compra,categoria,producto,unidades,ventas,beneficio
12868,1425,2024-07-02,Deportes,Poleron,1,76368,19552
12869,1425,2024-07-05,Electrodomesticos,Purificador,1,276389,55470
12872,1425,2024-07-12,Vestuario,Polera,1,33125,12111
12866,1425,2024-07-20,Deportes,Short,1,69211,18225
12871,1425,2024-11-06,Electrodomesticos,Secadora,1,181556,27160
12863,1425,2024-12-11,Hogar,Lampara,1,65246,14869
12867,1425,2024-12-21,Vestuario,Jeans,1,22766,7332
12873,1425,2024-12-29,Electrodomesticos,Purificador,3,757638,118784
12875,1426,2023-12-29,Tecnologia,Mouse,4,1041307,193983
12884,1426,2024-01-25,Tecnologia,Notebook,3,916533,190613
12876,1426,2024-02-09,Vestuario,Chaqueta,1,74710,23796
12885,1426,2024-02-14,Hogar,Termo,2,174001,43777
12883,1426,2024-02-24,Tecnologia,Router,2,539905,119692
12879,1426,2024-03-15,Deportes,Short,2,168238,42254
12882,1426,2024-03-25,Electrodomesticos,Cocina,1,121748,21998
12877,1426,2024-04-04,Hogar,Hervidor,3,143800,35676
12880,1426,2024-06-15,Vestuario,Zapatillas,1,25641,10175
12886,1426,2024-06-15,Hogar,Alfombra,1,83413,23768
12887,1426,2024-06-25,Deportes,Raqueta,2,86861,30102
12878,1426,2024-07-04,Tecnologia,Smartphone,1,296812,61609
12881,1426,2024-08-09,Hogar,Termo,3,224235,58272
12888,1427,2023-09-13,Deportes,Colchoneta,2,113985,39978
12892,1427,2023-10-02,Hogar,Mesa,1,90019,24450
12894,1427,2023-10-10,Electrodomesticos,Lavadora,1,321238,65925
12890,1427,2023-11-16,Deportes,Casco,2,140492,36734
12895,1427,2023-12-27,Vestuario,Chaqueta,2,94474,26748
12889,1427,2024-01-13,Deportes,Colchoneta,1,69743,19253
12897,1427,2024-01-23,Vestuario,Buzo,2,81255,31631
12896,1427,2024-01-31,Vestuario,Gorro,1,58272,22582
12891,1427,2024-04-21,Deportes,Casco,2,153205,36473
12893,1427,2024-12-25,Electrodomesticos,Aspiradora,1,163040,28114
12898,1428,2023-11-01,Tecnologia,Tablet,3,542108,87054
12905,1428,2023-11-05,Tecnologia,Monitor,2,356447,58688
12900,1428,2023-11-07,Deportes,Poleron,3,73500,16115
12904,1428,2023-11-23,Deportes,Guantes,1,99582,24491
12907,1428,2023-12-10,Deportes,Pesas,2,210778,62246
12899,1428,2024-01-09,Electrodomesticos,Licuadora,1,166262,24977
12903,1428,2024-01-23,Deportes,Colchoneta,3,285233,89771
12902,1428,2024-02-03,Tecnologia,Router,1,142136,32090
12908,1428,2024-03-03,Deportes,Raqueta,1,79045,20969
12906,1428,2024-06-04,Deportes,Balon,2,124268,32592
12901,1428,2024-07-03,Tecnologia,Teclado,1,267778,49724
12909,1429,2023-03-13,Tecnologia,Notebook,1,210787,46223
12915,1429,2023-03-13,Vestuario,Jeans,1,16045,5847
12912,1429,2023-03-15,Hogar,Organizador,1,73068,21858
12910,1429,2023-05-02,Deportes,Guantes,1,71224,17963
12911,1429,2023-05-27,Tecnologia,Tablet,1,301285,61350
12914,1429,2023-06-07,Vestuario,Vestido,1,35228,11463
12917,1429,2023-06-16,Vestuario,Calcetines,4,119126,44271
12913,1429,2023-07-31,Tecnologia,Smartphone,1,189929,39299
12916,1429,2023-10-18,Tecnologia,Router,3,792308,165121
12918,1430,2023-11-24,Hogar,Cortinas,1,82227,24454
12926,1430,2023-12-10,Deportes,Raqueta,1,57648,17561
12920,1430,2024-02-11,Electrodomesticos,Horno,5,861692,156530
12923,1430,2024-02-19,Tecnologia,Mouse,1,267249,55448
12922,1430,2024-02-28,Tecnologia,Audifonos,1,181279,38084
12924,1430,2024-03-23,Electrodomesticos,Microondas,3,756488,130543
12919,1430,2024-03-31,Electrodomesticos,Licuadora,1,92298,16600
12925,1430,2024-08-07,Vestuario,Camisa,1,22649,8648
12921,1430,2024-12-28,Electrodomesticos,Aspiradora,1,179758,32394
12927,1431,2022-12-16,Vestuario,Polera,1,62381,22567
12932,1431,2022-12-24,Tecnologia,Audifonos,2,326195,69959
12933,1431,2022-12-26,Hogar,Hervidor,3,353422,84067
12929,1431,2023-01-06,Tecnologia,Monitor,2,341318,53167
12931,1431,2023-01-09,Tecnologia,Smartwatch,2,324147,60956
12928,1431,2023-01-20,Electrodomesticos,Licuadora,2,343322,65383
12930,1431,2023-03-13,Electrodomesticos,Plancha,4,978420,149958
12936,1431,2023-04-20,Tecnologia,Tablet,1,147498,28346
12935,1431,2023-12-22,Deportes,Guantes,1,111403,26292
12934,1431,2024-02-19,Electrodomesticos,Horno,1,218178,52425
12937,1432,2024-07-27,Electrodomesticos,Lavadora,1,120145,17748
12943,1432,2024-08-27,Vestuario,Pantalon,3,223888,65223
12939,1432,2024-09-24,Deportes,Pesas,1,51910,17524
12941,1432,2024-10-10,Electrodomesticos,Plancha,1,122894,16575
12938,1432,2024-12-16,Tecnologia,Mouse,1,241006,43376
12942,1432,2024-12-25,Electrodomesticos,Purificador,1,191025,26557
12940,1432,2024-12-29,Electrodomesticos,Aspiradora,1,137976,21920
12944,1433,2024-11-24,Hogar,Termo,2,156348,44644
12947,1433,2024-12-05,Tecnologia,Router,1,254288,35719
12949,1433,2024-12-05,Deportes,Guantes,1,77508,23221
12948,1433,2024-12-08,Tecnologia,Router,1,241519,43365
12946,1433,2024-12-27,Tecnologia,Router,3,680771,118076
12945,1433,2024-12-30,Deportes,Short,2,69931,21028
12950,1434,2024-05-11,Tecnologia,Notebook,1,255073,64986
12951,1434,2024-05-11,Hogar,Termo,1,56002,12338
12955,1434,2024-06-23,Deportes,Pesas,1,39300,12506
12954,1434,2024-06-26,Vestuario,Gorro,3,66704,24636
12958,1434,2024-06-29,Hogar,Lampara,3,328869,104887
12956,1434,2024-07-27,Hogar,Cortinas,1,105513,22971
12952,1434,2024-10-01,Vestuario,Zapatillas,1,35658,10519
12953,1434,2024-10-06,Hogar,Mesa,2,159916,46168
12961,1434,2024-10-15,Deportes,Balon,1,76825,21289
12959,1434,2024-11-04,Tecnologia,Smartphone,1,163437,24499
12957,1434,2024-12-27,Hogar,Mesa,2,63000,13563
12960,1434,2024-12-30,Vestuario,Vestido,1,27246,9641
12962,1435,2022-10-11,Tecnologia,Audifonos,4,840588,197144
12969,1435,2022-10-28,Vestuario,Vestido,1,30844,12577
12970,1435,2022-10-31,Vestuario,Jeans,3,50032,19541
12968,1435,2022-11-03,Tecnologia,Audifonos,1,214683,40914
12966,1435,2022-11-07,Tecnologia,Monitor,1,91656,16104
12965,1435,2022-12-10,Electrodomesticos,Horno,1,221141,39234
12964,1435,2023-03-03,Vestuario,Gorro,2,139667,51028
12963,1435,2023-06-17,Tecnologia,Router,2,277533,51981
12967,1435,2023-07-14,Tecnologia,Tablet,2,257086,59314
12971,1436,2024-04-16,Electrodomesticos,Cocina,2,392074,70353
12978,1436,2024-04-16,Electrodomesticos,Licuadora,2,262030,40488
12976,1436,2024-04-21,Vestuario,Camisa,1,13902,4091
12977,1436,2024-05-11,Vestuario,Vestido,6,316849,122085
12973,1436,2024-07-09,Electrodomesticos,Aspiradora,1,263671,45584
12974,1436,2024-07-19,Electrodomesticos,Refrigerador,1,268030,41747
12972,1436,2024-09-03,Deportes,Poleron,2,129515,38274
12975,1436,2024-10-16,Vestuario,Chaqueta,1,18074,6819
12979,1437,2022-06-17,Hogar,Alfombra,2,63000,17350
12980,1437,2022-06-18,Electrodomesticos,Lavadora,1,201570,34808
12984,1437,2022-08-10,Deportes,Poleron,2,103794,32768
12989,1437,2022-08-27,Vestuario,Chaqueta,1,65701,23738
12986,1437,2022-11-07,Tecnologia,Router,2,340626,63933
12982,1437,2022-12-26,Vestuario,Zapatillas,1,27736,9581
12987,1437,2023-01-05,Tecnologia,Tablet,2,750190,147819
12981,1437,2023-02-09,Electrodomesticos,Refrigerador,1,159220,26993
12983,1437,2023-03-12,Electrodomesticos,Licuadora,1,176264,32436
12985,1437,2023-03-16,Electrodomesticos,Plancha,1,108763,19048
12988,1437,2023-07-15,Tecnologia,Teclado,1,231308,41066
12990,1438,2024-03-29,Tecnologia,Monitor,1,251864,50569
12991,1438,2024-04-04,Deportes,Botella,2,211829,58386
12996,1438,2024-04-17,Hogar,Alfombra,5,401388,125373
12992,1438,2024-05-10,Tecnologia,Notebook,4,935420,238597
12995,1438,2024-05-22,Hogar,Hervidor,2,183305,59103
12994,1438,2024-10-23,Electrodomesticos,Aspiradora,1,129235,28689
12993,1438,2024-10-30,Deportes,Balon,2,81245,22444
12997,1438,2024-11-03,Vestuario,Buzo,2,91712,29971
12998,1439,2023-03-03,Electrodomesticos,Microondas,1,281130,43721
13000,1439,2023-03-03,Electrodomesticos,Purificador,4,625484,100898
12999,1439,2023-07-13,Hogar,Silla,2,148454,46126
13001,1439,2023-07-29,Deportes,Guantes,1,37926,12092
13002,1440,2023-02-26,Hogar,Mesa,2,128462,33574
13005,1440,2023-03-09,Tecnologia,Audifonos,2,432923,85443
13003,1440,2023-03-13,Hogar,Cortinas,4,263787,86140
13007,1440,2023-03-31,Hogar,Organizador,3,97812,34883
13008,1440,2023-04-11,Deportes,Short,2,188947,58921
13004,1440,2023-05-06,Tecnologia,Smartwatch,1,172897,29713
13006,1440,2023-10-11,Hogar,Hervidor,1,79127,19101
13009,1441,2024-11-30,Tecnologia,Mouse,2,536786,112523
13016,1441,2024-12-15,Deportes,Guantes,1,58814,16628
13013,1441,2024-12-21,Electrodomesticos,Licuadora,3,603615,98075
13012,1441,2024-12-22,Vestuario,Polera,2,86209,28491
13010,1441,2024-12-28,Vestuario,Jeans,1,53411,16121
13011,1441,2024-12-28,Electrodomesticos,Secadora,1,264594,42182
13014,1441,2024-12-28,Tecnologia,Tablet,5,429637,87318
13015,1441,2024-12-30,Tecnologia,Mouse,1,183739,27766
13017,1442,2023-01-23,Hogar,Lampara,1,98230,22531
13024,1442,2023-02-02,Vestuario,Pantalon,3,102014,32230
13022,1442,2023-02-06,Electrodomesticos,Horno,2,414104,70792
13019,1442,2023-02-17,Deportes,Botella,1,87911,25421
13025,1442,2023-04-04,Tecnologia,Tablet,2,323099,68174
13023,1442,2023-04-07,Tecnologia,Impresora,1,198378,47634
13018,1442,2023-04-21,Deportes,Short,1,40853,12690
13020,1442,2023-05-16,Vestuario,Polera,1,66523,21951
13021,1442,2023-06-13,Vestuario,Zapatillas,1,53523,23038
13026,1443,2022-03-27,Deportes,Balon,2,125150,31326
13035,1443,2022-04-08,Vestuario,Pantalon,1,42060,11235
13031,1443,2022-04-13,Electrodomesticos,Purificador,1,196410,34583
13028,1443,2022-04-14,Deportes,Short,1,29954,10474
13032,1443,2022-04-20,Hogar,Sofa,1,143552,31837
13034,1443,2022-06-01,Tecnologia,Smartphone,3,623478,117481
13030,1443,2022-06-05,Deportes,Raqueta,1,90371,24654
13036,1443,2022-06-11,Tecnologia,Teclado,1,211527,46148
13037,1443,2022-07-12,Vestuario,Pantalon,2,65910,25593
13027,1443,2022-08-22,Tecnologia,Notebook,1,104915,23795
13029,1443,2022-11-16,Tecnologia,Monitor,1,142828,29058
13033,1443,2023-05-09,Deportes,Bicicleta,1,88245,30593
13038,1444,2024-02-15,Hogar,Alfombra,1,104065,29088
13041,1444,2024-02-23,Deportes,Casco,1,67035,17976
13043,1444,2024-03-27,Hogar,Organizador,2,63000,18628
13046,1444,2024-05-03,Tecnologia,Impresora,1,231143,46877
13045,1444,2024-05-30,Tecnologia,Audifonos,1,137104,27860
13039,1444,2024-06-05,Vestuario,Buzo,5,194525,77672
13042,1444,2024-06-05,Hogar,Hervidor,2,156013,43967
13044,1444,2024-06-05,Tecnologia,Mouse,1,200967,44669
13047,1444,2024-07-28,Vestuario,Jeans,1,44667,12660
13048,1444,2024-10-04,Vestuario,Buzo,2,66194,23176
13040,1444,2024-10-29,Hogar,Cortinas,2,178292,48589
13049,1444,2024-12-25,Vestuario,Camisa,1,47838,15370
13050,1445,2024-04-19,Hogar,Sofa,2,193596,54017
13052,1445,2024-05-04,Deportes,Guantes,3,225934,55755
13055,1445,2024-05-15,Electrodomesticos,Plancha,4,525297,104157
13057,1445,2024-05-20,Deportes,Colchoneta,2,124120,35826
13054,1445,2024-05-23,Vestuario,Zapatillas,2,23428,8160
13053,1445,2024-06-29,Hogar,Hervidor,2,163302,37704
13051,1445,2024-09-01,Hogar,Alfombra,2,281578,79346
13056,1445,2024-11-01,Deportes,Pesas,1,75996,19167
13058,1446,2024-02-02,Tecnologia,Smartwatch,1,303285,61330
13059,1446,2024-04-13,Deportes,Raqueta,2,83413,21419
13060,1446,2024-06-25,Tecnologia,Smartphone,1,247034,55061
13061,1447,2024-04-16,Vestuario,Calcetines,3,115382,45188
13066,1447,2024-04-23,Deportes,Guantes,1,55965,18687
13068,1447,2024-04-23,Electrodomesticos,Horno,2,333164,54325
13064,1447,2024-05-05,Vestuario,Buzo,2,44541,17047
13063,1447,2024-05-09,Hogar,Cafetera,1,38753,9983
13071,1447,2024-07-31,Tecnologia,Tablet,2,251252,54328
13065,1447,2024-08-13,Electrodomesticos,Horno,1,99593,21362
13062,1447,2024-09-29,Tecnologia,Smartwatch,1,146682,28700
13069,1447,2024-09-29,Electrodomesticos,Lavadora,1,85037,14727
13070,1447,2024-12-02,Tecnologia,Monitor,4,1243684,234933
13067,1447,2024-12-26,Electrodomesticos,Lavadora,3,705009,132214
13072,1448,2024-09-25,Electrodomesticos,Plancha,2,485586,71560
13074,1448,2024-11-05,Deportes,Bicicleta,1,73872,18856
13078,1448,2024-11-15,Vestuario,Camisa,2,86702,33715
13079,1448,2024-12-25,Tecnologia,Smartphone,2,590542,95439
13077,1448,2024-12-26,Hogar,Sofa,2,208597,55612
13073,1448,2024-12-28,Tecnologia,Notebook,1,266813,59072
13076,1448,2024-12-30,Hogar,Hervidor,3,377239,91361
13075,1448,2024-12-31,Vestuario,Zapatillas,4,121139,50337
13080,1449,2024-03-17,Vestuario,Pantalon,4,200576,73005
13088,1449,2024-04-23,Vestuario,Calcetines,3,57173,19711
13082,1449,2024-05-01,Tecnologia,Audifonos,1,266694,52380
13087,1449,2024-05-16,Hogar,Hervidor,1,131172,36666
13090,1449,2024-06-11,Tecnologia,Teclado,4,308000,57758
13089,1449,2024-07-10,Deportes,Colchoneta,3,349105,99490
13086,1449,2024-07-11,Tecnologia,Smartwatch,1,241200,50434
13081,1449,2024-07-27,Tecnologia,Notebook,3,910656,172151
13083,1449,2024-08-30,Vestuario,Zapatillas,3,195607,92424
13085,1449,2024-12-28,Vestuario,Camisa,3,84701,26895
13084,1449,2024-12-31,Tecnologia,Router,4,1031433,183333
13091,1450,2023-12-29,Hogar,Organizador,4,405365,129236
13097,1450,2024-01-05,Vestuario,Buzo,2,161334,67284
13093,1450,2024-01-10,Vestuario,Gorro,1,32083,12173
13096,1450,2024-02-07,Tecnologia,Impresora,1,357017,62473
13094,1450,2024-02-13,Deportes,Casco,1,76805,23874
13095,1450,2024-04-12,Electrodomesticos,Purificador,1,202543,31167
13092,1450,2024-06-24,Deportes,Raqueta,1,100913,32004
13098,1451,2023-04-02,Hogar,Silla,2,109909,33466
13101,1451,2023-04-11,Vestuario,Zapatillas,4,138833,55776
13112,1451,2023-04-13,Deportes,Raqueta,2,147514,51407
13105,1451,2023-04-27,Hogar,Alfombra,1,111187,39452
13104,1451,2023-05-01,Tecnologia,Smartphone,1,142146,27943
13107,1451,2023-05-03,Deportes,Short,1,48688,12776
13109,1451,2023-05-08,Vestuario,Vestido,1,32207,11049
13108,1451,2023-05-28,Hogar,Lampara,2,165839,59766
13110,1451,2023-07-06,Hogar,Silla,3,265211,59276
13100,1451,2023-07-19,Deportes,Guantes,2,111512,30682
13099,1451,2023-07-23,Tecnologia,Impresora,1,149368,31955
13111,1451,2023-07-23,Hogar,Termo,4,360004,100663
13102,1451,2023-07-28,Electrodomesticos,Horno,3,511310,87871
13106,1451,2023-09-08,Tecnologia,Impresora,1,181929,37789
13103,1451,2023-09-09,Electrodomesticos,Aspiradora,2,430518,63297
13113,1452,2022-01-08,Hogar,Termo,2,292118,67670
13115,1452,2022-01-18,Tecnologia,Smartwatch,3,805173,150052
13119,1452,2022-01-29,Hogar,Alfombra,1,84186,19412
13114,1452,2022-02-14,Tecnologia,Impresora,1,205183,39772
13118,1452,2022-02-19,Vestuario,Buzo,4,78563,26993
13120,1452,2022-05-22,Tecnologia,Audifonos,1,237740,52059
13116,1452,2022-10-22,Vestuario,Gorro,3,126304,47316
13117,1452,2023-01-11,Hogar,Alfombra,2,142529,38411
13121,1453,2024-09-10,Deportes,Poleron,3,144647,32692
13122,1453,2024-09-13,Deportes,Pesas,2,112453,37914
13126,1453,2024-10-13,Electrodomesticos,Lavadora,2,452904,91340
13125,1453,2024-11-07,Electrodomesticos,Licuadora,2,364523,72545
13124,1453,2024-11-20,Hogar,Organizador,1,110727,29447
13127,1453,2024-11-28,Deportes,Guantes,1,103096,26837
13123,1453,2024-12-26,Hogar,Cafetera,1,109500,25115
13128,1454,2023-03-17,Vestuario,Buzo,1,25324,9312
13129,1454,2023-05-01,Electrodomesticos,Horno,2,346437,60833
13130,1454,2023-08-06,Hogar,Hervidor,1,140650,43078
13132,1454,2023-10-30,Deportes,Poleron,3,203315,79069
13131,1454,2023-11-09,Electrodomesticos,Plancha,1,238528,40695
13133,1455,2024-05-02,Deportes,Guantes,2,225059,74501
13140,1455,2024-05-13,Tecnologia,Monitor,4,590080,127438
13136,1455,2024-05-26,Electrodomesticos,Horno,1,90425,16243
13139,1455,2024-06-10,Deportes,Balon,1,127850,37165
13137,1455,2024-06-14,Hogar,Mesa,4,282481,74258
13135,1455,2024-08-14,Vestuario,Pantalon,3,119694,48872
13142,1455,2024-08-27,Hogar,Termo,1,77370,24484
13138,1455,2024-09-24,Vestuario,Polera,1,32673,11989
13141,1455,2024-11-29,Electrodomesticos,Microondas,1,263436,38378
13134,1455,2024-12-21,Deportes,Casco,1,37810,9662
13143,1455,2024-12-22,Vestuario,Buzo,1,62705,16975
13144,1456,2024-09-15,Electrodomesticos,Licuadora,1,255766,42243
13150,1456,2024-10-25,Electrodomesticos,Horno,4,489059,102163
13148,1456,2024-11-11,Electrodomesticos,Horno,2,318363,42702
13145,1456,2024-11-13,Deportes,Botella,1,60051,15271
13149,1456,2024-12-13,Vestuario,Camisa,3,57514,20868
13146,1456,2024-12-23,Vestuario,Vestido,2,61597,21650
13151,1456,2024-12-25,Hogar,Organizador,1,41828,11363
13147,1456,2024-12-29,Tecnologia,Teclado,1,300343,46718
13152,1457,2023-10-11,Vestuario,Buzo,2,40137,12050
13156,1457,2023-11-05,Deportes,Pesas,1,81924,22207
13159,1457,2023-11-27,Hogar,Mesa,1,113148,26292
13158,1457,2023-12-02,Electrodomesticos,Lavadora,1,321722,58555
13154,1457,2024-02-17,Hogar,Alfombra,2,197601,44918
13157,1457,2024-02-27,Deportes,Short,1,31780,9060
13160,1457,2024-03-22,Vestuario,Gorro,1,47684,15729
13153,1457,2024-05-09,Hogar,Lampara,1,133978,35977
13155,1457,2024-05-20,Vestuario,Chaqueta,2,108776,33079
13161,1458,2023-01-16,Tecnologia,Smartphone,1,217977,52145
13166,1458,2023-01-21,Electrodomesticos,Purificador,1,154168,24701
13167,1458,2023-03-03,Hogar,Hervidor,1,112864,28455
13162,1458,2023-06-06,Tecnologia,Monitor,3,610273,125837
13164,1458,2023-07-07,Electrodomesticos,Licuadora,1,90745,17742
13168,1458,2023-07-21,Deportes,Poleron,3,156401,53283
13163,1458,2023-08-13,Tecnologia,Router,3,566110,120806
13165,1458,2023-10-01,Hogar,Sofa,1,101715,27616
13169,1459,2024-09-05,Hogar,Organizador,1,86130,23554
13175,1459,2024-10-09,Deportes,Bicicleta,1,95865,29697
13171,1459,2024-10-19,Hogar,Termo,1,64962,18711
13172,1459,2024-10-27,Hogar,Termo,2,90556,26163
13170,1459,2024-11-16,Electrodomesticos,Lavadora,3,475657,86061
13176,1459,2024-11-17,Tecnologia,Router,2,244297,50929
13174,1459,2024-12-06,Tecnologia,Mouse,1,117048,21710
13173,1459,2024-12-21,Tecnologia,Router,4,338647,66056
13177,1460,2023-06-03,Deportes,Raqueta,4,258025,70300
13179,1460,2023-06-22,Tecnologia,Smartphone,1,287264,61771
13178,1460,2023-08-05,Tecnologia,Smartwatch,1,167041,29740
13180,1460,2023-10-10,Tecnologia,Tablet,3,725443,144306
13181,1461,2022-03-31,Hogar,Alfombra,1,59508,19693
13186,1461,2022-04-01,Vestuario,Jeans,5,113214,34684
13182,1461,2022-07-12,Electrodomesticos,Lavadora,3,357219,66591
13183,1461,2022-07-19,Hogar,Lampara,1,73417,24197
13185,1461,2022-09-03,Vestuario,Jeans,1,58499,19804
13184,1461,2023-03-27,Electrodomesticos,Licuadora,1,234088,43465
13187,1462,2023-01-07,Tecnologia,Audifonos,2,300423,76331
13194,1462,2023-01-20,Electrodomesticos,Aspiradora,1,83880,16193
13192,1462,2023-01-23,Hogar,Termo,4,404726,103509
13193,1462,2023-02-05,Vestuario,Calcetines,2,78814,26305
13191,1462,2023-02-13,Electrodomesticos,Cocina,2,130874,26235
13195,1462,2023-03-25,Vestuario,Camisa,3,63400,21080
13189,1462,2023-04-28,Deportes,Raqueta,2,51600,15872
13188,1462,2023-05-05,Electrodomesticos,Cocina,1,211515,38309
13190,1462,2023-05-19,Electrodomesticos,Horno,1,237977,41226
13196,1463,2024-05-03,Vestuario,Camisa,1,54885,20176
13207,1463,2024-05-11,Electrodomesticos,Aspiradora,1,213954,42014
13209,1463,2024-05-24,Tecnologia,Smartwatch,4,657585,127240
13202,1463,2024-05-27,Tecnologia,Notebook,5,1457580,320035
13197,1463,2024-06-04,Tecnologia,Teclado,2,352605,73550
13208,1463,2024-06-25,Electrodomesticos,Lavadora,1,237598,32832
13200,1463,2024-07-16,Electrodomesticos,Lavadora,1,266395,45662
13206,1463,2024-08-15,Tecnologia,Smartphone,4,936921,200196
13198,1463,2024-09-07,Tecnologia,Monitor,1,239692,54442
13199,1463,2024-09-25,Hogar,Termo,1,165555,41569
13203,1463,2024-10-01,Deportes,Botella,1,67235,19303
13201,1463,2024-10-04,Deportes,Balon,1,45332,12625
13204,1463,2024-11-16,Electrodomesticos,Purificador,1,123523,20228
13205,1463,2024-12-21,Electrodomesticos,Lavadora,3,251734,34660
13210,1464,2022-01-29,Deportes,Colchoneta,1,60458,19866
13211,1464,2022-03-10,Tecnologia,Smartwatch,5,1592823,348134
13212,1464,2022-03-25,Vestuario,Buzo,2,85938,30026
13217,1464,2022-03-27,Electrodomesticos,Horno,3,189000,29614
13215,1464,2022-04-08,Vestuario,Camisa,3,213992,67216
13214,1464,2022-07-14,Hogar,Sofa,5,232424,70319
13216,1464,2022-08-28,Vestuario,Calcetines,3,110811,42224
13213,1464,2022-09-06,Electrodomesticos,Refrigerador,1,108209,17510
13218,1465,2024-08-25,Vestuario,Jeans,3,109702,41272
13220,1465,2024-09-03,Deportes,Pesas,1,53905,18701
13219,1465,2024-09-12,Electrodomesticos,Cocina,1,200285,32575
13224,1465,2024-10-13,Deportes,Botella,2,136671,43037
13223,1465,2024-11-17,Vestuario,Calcetines,3,180407,55272
13226,1465,2024-12-15,Electrodomesticos,Purificador,6,1270379,220369
13227,1465,2024-12-22,Deportes,Guantes,2,66110,17798
13225,1465,2024-12-26,Hogar,Hervidor,2,244602,60312
13221,1465,2024-12-30,Deportes,Raqueta,1,75231,21064
13222,1465,2024-12-31,Tecnologia,Notebook,1,278123,46867
13228,1466,2023-06-08,Electrodomesticos,Refrigerador,1,307301,48134
13229,1466,2023-06-19,Hogar,Sofa,1,93204,27303
13230,1466,2023-11-10,Electrodomesticos,Purificador,1,169491,28786
13233,1466,2023-11-27,Deportes,Bicicleta,3,361955,120216
13232,1466,2023-12-24,Hogar,Silla,2,164006,46618
13231,1466,2024-03-12,Vestuario,Vestido,1,32034,11081
13234,1467,2024-04-13,Hogar,Termo,2,307361,74603
13237,1467,2024-04-20,Hogar,Cafetera,5,229359,60888
13239,1467,2024-04-28,Electrodomesticos,Licuadora,2,144526,25084
13238,1467,2024-05-08,Electrodomesticos,Refrigerador,1,203948,29171
13235,1467,2024-06-08,Deportes,Short,1,47285,12847
13236,1467,2024-12-24,Electrodomesticos,Aspiradora,1,66251,11051
13240,1468,2023-05-15,Tecnologia,Tablet,4,781994,148981
13242,1468,2023-06-01,Hogar,Mesa,1,112790,29225
13248,1468,2023-06-09,Hogar,Hervidor,2,206051,63411
13247,1468,2023-06-12,Vestuario,Vestido,1,28918,12146
13249,1468,2023-08-17,Tecnologia,Tablet,1,199490,34620
13246,1468,2023-09-04,Deportes,Balon,1,89455,24117
13244,1468,2023-09-05,Vestuario,Jeans,1,47003,17585
13241,1468,2023-09-19,Tecnologia,Mouse,4,308000,57543
13245,1468,2023-11-09,Electrodomesticos,Purificador,1,266132,48509
13243,1468,2024-02-08,Deportes,Balon,2,95258,32404
13250,1469,2022-07-29,Electrodomesticos,Lavadora,4,812865,158628
13254,1469,2022-08-13,Tecnologia,Mouse,2,361118,73446
13253,1469,2023-02-05,Hogar,Termo,1,140826,39696
13251,1469,2023-02-13,Vestuario,Zapatillas,3,126661,43555
13252,1469,2023-02-22,Electrodomesticos,Horno,1,187665,35444
13255,1470,2023-03-29,Vestuario,Vestido,1,43423,12206
13257,1470,2023-07-15,Tecnologia,Smartphone,1,186665,32271
13258,1470,2023-07-22,Electrodomesticos,Refrigerador,4,265128,38343
13259,1470,2023-08-27,Electrodomesticos,Secadora,2,397649,57304
13256,1470,2024-02-18,Electrodomesticos,Licuadora,2,289275,56564
13260,1471,2023-03-01,Hogar,Sofa,3,318110,85474
13261,1471,2023-04-09,Electrodomesticos,Secadora,5,678943,129102
13264,1471,2023-06-05,Vestuario,Gorro,1,49516,17617
13267,1471,2023-06-11,Tecnologia,Mouse,1,187026,43572
13263,1471,2023-07-04,Tecnologia,Notebook,2,399843,72459
13266,1471,2023-07-16,Deportes,Pesas,4,297101,88029
13265,1471,2023-09-14,Electrodomesticos,Plancha,4,657383,107890
13262,1471,2024-07-18,Tecnologia,Tablet,1,246400,50069
13268,1472,2023-09-26,Hogar,Termo,1,35566,9429
13269,1472,2023-09-27,Electrodomesticos,Microondas,1,198500,38492
13271,1472,2023-10-02,Vestuario,Zapatillas,1,33624,12556
13272,1472,2023-10-09,Hogar,Alfombra,4,280732,74117
13279,1472,2023-10-23,Deportes,Pesas,1,88411,24749
13270,1472,2023-10-24,Tecnologia,Tablet,1,77000,12156
13278,1472,2023-10-28,Deportes,Raqueta,2,160329,54260
13277,1472,2023-12-08,Hogar,Hervidor,2,100434,26918
13273,1472,2024-01-04,Electrodomesticos,Horno,1,131549,27462
13275,1472,2024-03-01,Hogar,Termo,1,126699,37379
13276,1472,2024-07-03,Tecnologia,Teclado,1,273864,54148
13274,1472,2024-09-12,Deportes,Casco,1,74255,20303
13280,1473,2024-05-21,Deportes,Raqueta,1,24500,6989
13284,1473,2024-05-22,Electrodomesticos,Lavadora,2,344742,65745
13281,1473,2024-07-04,Hogar,Cortinas,2,232887,81097
13286,1473,2024-07-15,Vestuario,Camisa,3,202412,60236
13285,1473,2024-07-16,Deportes,Bicicleta,1,27169,8042
13283,1473,2024-07-18,Tecnologia,Monitor,1,202645,43586
13282,1473,2024-12-28,Vestuario,Buzo,1,54202,15275
13287,1474,2022-05-10,Hogar,Hervidor,1,67480,15816
13289,1474,2022-06-07,Vestuario,Chaqueta,1,31270,11256
13290,1474,2022-06-08,Hogar,Cortinas,2,204035,54534
13293,1474,2022-06-21,Vestuario,Camisa,1,32076,11624
13292,1474,2022-06-28,Hogar,Alfombra,2,247804,59815
13288,1474,2022-08-25,Tecnologia,Monitor,3,902787,166816
