id_venta,id_cliente,fecha,categoria,producto,unidades,ventas,margen
10494,564,2023-12-17,Electrodomesticos,Lavadora,1,148781,39476
10495,1273,2023-07-17,Vestuario,Zapatillas,1,93048,19558
10496,673,2023-04-23,Deportes,Bicicleta,1,72855,14271
10497,21,2023-07-20,Tecnologia,Smartphone,5,387650,125096
10498,1226,2024-02-20,Deportes,Raqueta,2,240442,43670
10499,798,2024-11-14,Electrodomesticos,Aspiradora,3,245619,48001
10500,768,2023-03-18,Vestuario,Zapatillas,6,585678,131756
10501,410,2023-04-25,Electrodomesticos,Lavadora,3,417141,154080
10502,727,2023-08-02,Deportes,Pesas,3,213360,41358
10503,375,2023-10-03,Vestuario,Chaqueta,3,180951,57293
10504,284,2023-03-08,Deportes,Bicicleta,1,179064,36261
10505,1180,2024-05-13,Tecnologia,Tablet,1,111253,24336
10506,780,2024-12-22,Vestuario,Chaqueta,6,408660,93659
10507,1044,2024-06-04,Electrodomesticos,Microondas,1,95164,18065
10508,1209,2023-03-02,Electrodomesticos,Lavadora,1,107619,36428
10509,1114,2023-01-24,Vestuario,Chaqueta,1,64827,15446
10510,1185,2023-05-21,Electrodomesticos,Refrigerador,6,588336,201879
10511,1433,2024-11-10,Hogar,Lampara,1,90179,22885
10512,742,2023-01-06,Tecnologia,Notebook,3,360999,92359
10513,609,2023-04-23,Deportes,Bicicleta,1,92902,17833
10514,593,2023-03-18,Vestuario,Pantalon,1,109433,34168
10515,228,2023-06-21,Deportes,Bicicleta,2,151764,54690
10516,1203,2024-04-05,Deportes,Raqueta,6,639222,167814
10517,737,2024-03-31,Vestuario,Zapatillas,3,303033,81752
10518,1366,2023-02-09,Hogar,Lampara,3,289974,69145
10519,1212,2024-01-10,Electrodomesticos,Microondas,5,679880,182819
10520,1411,2024-02-12,Electrodomesticos,Microondas,1,145550,53276
10521,1364,2023-01-10,Hogar,Sofa,4,450212,150753
10522,625,2023-10-10,Hogar,Mesa,1,116485,41302
10523,915,2023-09-11,Hogar,Silla,2,247224,92920
10524,1197,2024-09-30,Deportes,Pesas,1,70638,16701
10525,527,2023-08-24,Hogar,Lampara,2,125352,46713
10526,279,2023-06-28,Electrodomesticos,Lavadora,3,42396,12487
10527,557,2023-12-08,Tecnologia,Tablet,2,189398,53876
10528,6,2024-04-23,Hogar,Silla,2,229948,54848
10529,1216,2023-07-19,Deportes,Bicicleta,7,665518,176510
10530,948,2023-03-08,Tecnologia,Monitor,2,200090,65046
10531,218,2023-08-09,Electrodomesticos,Refrigerador,1,163132,53602
10532,769,2024-01-15,Deportes,Raqueta,2,164310,60412
10533,695,2024-03-27,Vestuario,Polera,2,98856,19029
10534,718,2023-12-16,Electrodomesticos,Aspiradora,3,166527,39918
10535,17,2023-04-11,Deportes,Pesas,4,456556,90920
10536,363,2023-06-05,Electrodomesticos,Lavadora,3,200832,52425
10537,28,2024-04-23,Hogar,Silla,2,263302,80236
10538,407,2024-05-01,Hogar,Silla,3,344190,90459
10539,285,2024-02-16,Deportes,Raqueta,1,155580,51078
10540,946,2024-11-16,Hogar,Sofa,2,150104,43428
10541,117,2023-07-29,Hogar,Sofa,1,146454,31149
10542,1153,2024-06-11,Deportes,Bicicleta,2,227484,45448
10543,1209,2024-03-25,Hogar,Sofa,1,123548,28071
10544,1458,2024-01-25,Hogar,Silla,2,144712,41626
10545,821,2023-04-23,Tecnologia,Smartphone,3,293136,94062
10546,1429,2024-10-21,Tecnologia,Monitor,4,223520,78410
10547,478,2023-03-15,Vestuario,Polera,5,409485,86297
10548,202,2023-04-24,Tecnologia,Notebook,2,46276,12937
10549,841,2023-08-15,Deportes,Pesas,1,70918,22013
10550,245,2023-03-13,Deportes,Pesas,1,105107,21816
10551,497,2024-10-03,Hogar,Lampara,1,23049,5298
10552,891,2023-05-10,Tecnologia,Notebook,2,80190,15042
10553,1364,2024-10-15,Electrodomesticos,Microondas,3,285084,68641
10554,680,2023-02-23,Vestuario,Pantalon,1,124878,46600
10555,746,2024-08-16,Vestuario,Polera,1,91967,30479
10556,900,2023-07-09,Vestuario,Pantalon,4,467176,155512
10557,1324,2023-04-07,Vestuario,Chaqueta,4,354060,121751
10558,27,2024-11-06,Electrodomesticos,Refrigerador,1,73531,14815
10559,915,2023-09-02,Hogar,Silla,1,66781,13858
10560,325,2023-04-23,Vestuario,Pantalon,2,123762,44739
10561,66,2024-11-06,Deportes,Pesas,2,217014,71471
10562,588,2024-02-15,Hogar,Lampara,3,195603,44596
10563,295,2024-12-29,Tecnologia,Smartphone,1,43950,12992
10564,201,2024-12-31,Deportes,Bicicleta,1,90214,28928
10565,504,2023-07-22,Vestuario,Zapatillas,5,519695,120452
10566,1077,2024-08-22,Tecnologia,Notebook,2,191210,36168
10567,1449,2024-05-15,Deportes,Balon,2,239874,79687
10568,1134,2024-09-04,Electrodomesticos,Refrigerador,1,128378,26942
10569,1317,2024-05-27,Electrodomesticos,Refrigerador,1,179225,46754
10570,565,2023-09-17,Tecnologia,Notebook,1,150210,41249
10571,1385,2023-08-21,Electrodomesticos,Lavadora,2,318828,83859
10572,490,2023-07-29,Tecnologia,Smartphone,2,239228,66265
10573,1086,2024-07-06,Tecnologia,Monitor,4,410712,150163
10574,594,2024-07-14,Deportes,Pesas,1,100463,33315
10575,77,2024-11-19,Tecnologia,Monitor,2,236244,82134
10576,28,2023-02-25,Electrodomesticos,Lavadora,2,253366,50885
10577,375,2023-06-02,Deportes,Raqueta,1,111345,28357
10578,1244,2023-05-09,Hogar,Lampara,2,232932,86931
10579,883,2023-02-14,Vestuario,Chaqueta,3,69183,13252
10580,423,2023-03-27,Hogar,Mesa,1,96848,35140
10581,1116,2023-11-02,Deportes,Bicicleta,1,148303,30427
10582,50,2023-06-12,Deportes,Pesas,4,340888,69251
10583,73,2023-12-07,Electrodomesticos,Aspiradora,4,666072,175972
10584,1038,2024-12-25,Electrodomesticos,Lavadora,1,69050,19740
10585,849,2023-08-24,Hogar,Sofa,2,208316,65769
10586,865,2024-09-14,Tecnologia,Notebook,1,42739,14943
10587,534,2024-10-08,Vestuario,Chaqueta,4,311448,111588
10588,1312,2023-10-13,Hogar,Silla,2,242376,62419
10589,1011,2023-09-29,Electrodomesticos,Lavadora,1,75149,23959
10590,18,2024-04-19,Deportes,Raqueta,3,191214,54893
10591,1129,2024-07-19,Vestuario,Zapatillas,1,74020,16255
10592,367,2024-02-13,Tecnologia,Monitor,2,117964,30745
10593,965,2023-04-08,Electrodomesticos,Aspiradora,3,376893,104632
10594,995,2023-04-05,Vestuario,Polera,2,238702,89237
10595,34,2023-03-24,Electrodomesticos,Aspiradora,1,68111,15669
10596,960,2023-03-26,Vestuario,Zapatillas,4,55064,15575
10597,209,2023-04-25,Vestuario,Chaqueta,1,5000,1432
10598,492,2024-02-09,Tecnologia,Notebook,1,132157,25923
10599,1339,2023-04-16,Deportes,Raqueta,1,137487,49235
10600,1236,2023-03-10,Deportes,Pesas,2,35978,7275
10601,867,2023-11-10,Vestuario,Zapatillas,2,124158,40588
10602,601,2023-01-03,Hogar,Mesa,1,53098,11352
10603,199,2023-08-09,Electrodomesticos,Aspiradora,1,115936,43408
10604,209,2024-06-10,Deportes,Balon,2,140504,31421
10605,861,2023-05-31,Hogar,Mesa,4,472440,177187
10606,1143,2024-11-30,Tecnologia,Notebook,1,72821,14767
10607,166,2023-03-18,Deportes,Balon,1,93079,31747
10608,1165,2024-10-22,Electrodomesticos,Lavadora,5,475940,159724
10609,325,2023-08-07,Deportes,Bicicleta,1,60448,18043
10610,1294,2024-09-29,Tecnologia,Monitor,4,649620,184844
10611,562,2024-04-12,Tecnologia,Smartphone,2,232856,63146
10612,1280,2024-12-20,Hogar,Sofa,1,107181,32669
10613,1139,2023-08-10,Vestuario,Zapatillas,2,308772,72905
10614,1279,2023-11-28,Vestuario,Chaqueta,2,230140,66314
10615,340,2023-11-09,Tecnologia,Monitor,1,37875,6936
10616,931,2024-06-23,Deportes,Balon,2,280844,95459
10617,726,2023-05-10,Deportes,Balon,1,128278,25079
10618,642,2024-10-09,Tecnologia,Notebook,2,268270,99322
10619,47,2024-11-14,Hogar,Sofa,3,356247,102349
10620,1347,2024-02-02,Tecnologia,Notebook,1,72092,14603
10621,1186,2023-05-09,Vestuario,Polera,2,281812,106781
10622,1258,2024-03-28,Tecnologia,Smartphone,4,349156,121948
10623,553,2024-03-10,Electrodomesticos,Microondas,4,251464,90327
10624,1045,2023-02-23,Tecnologia,Tablet,1,193319,50069
10625,1148,2024-01-13,Deportes,Bicicleta,1,43739,11186
10626,854,2023-11-13,Vestuario,Chaqueta,1,102329,31152
10627,1126,2023-01-20,Deportes,Pesas,1,12828,4555
10628,843,2024-06-18,Hogar,Sofa,6,248850,52096
10629,855,2024-01-15,Electrodomesticos,Aspiradora,1,75496,17613
10630,1098,2023-02-19,Deportes,Bicicleta,1,62496,13214
10631,1068,2024-10-28,Tecnologia,Tablet,1,127216,30254
10632,758,2024-10-27,Electrodomesticos,Lavadora,2,181060,63795
10633,595,2023-06-09,Electrodomesticos,Aspiradora,2,274122,90005
10634,1464,2024-10-05,Deportes,Bicicleta,1,55769,12110
10635,1177,2024-04-04,Hogar,Sofa,1,132612,45518
10636,224,2023-03-04,Tecnologia,Smartphone,3,468174,130523
10637,500,2023-09-29,Hogar,Silla,2,150218,50640
10638,1458,2023-08-21,Vestuario,Pantalon,1,85949,21501
10639,1130,2024-01-11,Electrodomesticos,Lavadora,2,105932,19278
10640,696,2024-11-11,Tecnologia,Tablet,4,817496,192457
10641,28,2023-03-20,Hogar,Mesa,1,99323,31075
10642,80,2023-05-01,Electrodomesticos,Microondas,1,64222,17167
10643,547,2024-10-13,Tecnologia,Monitor,4,296280,91911
10644,447,2024-11-23,Deportes,Balon,3,323421,61826
10645,305,2024-08-29,Hogar,Silla,3,176979,61677
10646,1480,2023-03-04,Vestuario,Zapatillas,3,347994,65140
10647,81,2023-12-06,Deportes,Bicicleta,2,139288,40844
10648,245,2023-02-22,Vestuario,Chaqueta,2,193774,48778
10649,582,2023-07-31,Deportes,Balon,3,245766,92767
10650,580,2023-10-25,Electrodomesticos,Microondas,3,96183,25591
10651,1387,2023-06-06,Electrodomesticos,Lavadora,1,25479,9436
10652,651,2023-05-14,Hogar,Lampara,1,5000,954
10653,778,2024-11-14,Tecnologia,Tablet,5,206810,54211
10654,1399,2023-06-08,Deportes,Bicicleta,1,65303,13213
10655,218,2023-10-12,Electrodomesticos,Lavadora,2,144966,29979
10656,1243,2023-07-26,Vestuario,Polera,2,63604,13376
10657,1377,2024-09-16,Deportes,Balon,1,59579,14451
10658,1299,2023-06-02,Vestuario,Chaqueta,6,468846,165900
10659,622,2023-04-11,Hogar,Silla,3,319215,113071
10660,736,2023-12-28,Electrodomesticos,Aspiradora,1,83147,22424
10661,1109,2023-01-01,Hogar,Silla,1,67993,16877
10662,16,2024-05-19,Deportes,Raqueta,2,237514,71167
10663,751,2023-02-25,Tecnologia,Smartphone,2,149432,54171
10664,776,2023-02-19,Deportes,Pesas,3,128397,36885
10665,239,2023-08-05,Hogar,Mesa,1,99958,22864
10666,326,2024-03-09,Electrodomesticos,Lavadora,5,446350,108844
10667,1344,2023-11-28,Tecnologia,Notebook,4,505772,100387
10668,417,2024-06-15,Deportes,Raqueta,1,116022,43460
10669,935,2023-11-26,Hogar,Lampara,1,92289,25849
10670,147,2024-09-29,Hogar,Lampara,2,284834,72013
10671,985,2023-05-19,Vestuario,Zapatillas,3,260964,63218
10672,870,2023-05-14,Vestuario,Chaqueta,2,296504,91904
10673,843,2023-05-11,Vestuario,Pantalon,2,354326,73773
10674,1469,2024-08-01,Vestuario,Pantalon,4,545804,135763
10675,449,2024-01-11,Electrodomesticos,Aspiradora,1,66015,17844
10676,357,2024-07-24,Tecnologia,Notebook,1,95871,28085
10677,1041,2023-11-09,Electrodomesticos,Microondas,3,167400,55017
10678,1383,2023-07-20,Vestuario,Polera,2,10000,3439
10679,527,2023-05-02,Deportes,Bicicleta,4,312680,96645
10680,751,2023-02-14,Electrodomesticos,Lavadora,5,201550,46922
10681,58,2024-03-17,Electrodomesticos,Lavadora,3,168621,35045
10682,679,2024-10-27,Hogar,Sofa,1,79239,17049
10683,1490,2024-04-17,Tecnologia,Tablet,1,68513,22299
10684,1205,2024-08-31,Tecnologia,Smartphone,1,109380,24774
10685,1384,2024-05-17,Electrodomesticos,Refrigerador,1,28427,9290
10686,694,2023-07-21,Vestuario,Zapatillas,2,193012,47428
10687,584,2023-11-24,Tecnologia,Notebook,4,397060,104667
10688,727,2024-05-10,Electrodomesticos,Refrigerador,1,85008,19067
10689,306,2024-05-29,Tecnologia,Smartphone,1,78639,19427
10690,518,2023-02-26,Deportes,Bicicleta,2,143132,44496
10691,1203,2023-02-01,Deportes,Balon,1,67272,24489
10692,1166,2023-05-11,Hogar,Mesa,4,577052,146705
10693,1468,2024-08-18,Vestuario,Pantalon,2,267002,96220
10694,447,2024-11-07,Tecnologia,Smartphone,3,292383,60166
10695,827,2024-05-16,Electrodomesticos,Lavadora,3,377901,103500
10696,1213,2024-01-31,Deportes,Bicicleta,1,83678,28007
10697,297,2023-11-28,Tecnologia,Monitor,2,210762,63757
10698,819,2024-03-04,Electrodomesticos,Refrigerador,3,256617,61230
10699,963,2023-05-06,Electrodomesticos,Microondas,4,602620,135797
10700,1111,2023-01-03,Deportes,Balon,1,147770,41713
10701,1399,2024-03-02,Vestuario,Pantalon,1,120795,23657
10702,1308,2023-11-03,Deportes,Pesas,2,194858,48552
10703,984,2023-08-21,Vestuario,Polera,1,104436,37942
10704,1210,2023-01-09,Tecnologia,Tablet,3,331524,61469
10705,759,2024-06-03,Vestuario,Zapatillas,1,99129,26576
10706,1199,2024-05-08,Tecnologia,Monitor,1,50685,18340
10707,358,2023-03-09,Hogar,Silla,2,214408,46491
10708,557,2024-07-03,Vestuario,Zapatillas,2,129554,43376
10709,1432,2023-06-16,Tecnologia,Tablet,6,717966,248212
10710,849,2023-09-12,Deportes,Raqueta,1,121206,31172
10711,76,2024-08-10,Electrodomesticos,Aspiradora,2,174298,44365
10712,147,2023-09-16,Vestuario,Pantalon,1,31496,8826
10713,461,2024-10-25,Deportes,Pesas,1,121133,43406
10714,638,2023-10-21,Vestuario,Polera,2,142250,50859
10715,1114,2023-05-26,Deportes,Pesas,5,474120,120921
10716,167,2023-10-26,Tecnologia,Monitor,2,236718,84033
10717,473,2023-02-19,Deportes,Raqueta,5,772430,251650
10718,754,2023-12-06,Hogar,Silla,1,102893,36264
10719,436,2024-10-02,Hogar,Sofa,3,473988,143437
10720,1225,2023-12-24,Electrodomesticos,Microondas,4,480892,125410
10721,638,2024-06-18,Vestuario,Pantalon,5,275280,104179
10722,1417,2024-01-17,Deportes,Raqueta,2,138216,49419
10723,1080,2023-12-21,Deportes,Raqueta,2,256576,77811
10724,122,2023-02-20,Vestuario,Polera,5,899740,255781
10725,1033,2023-07-18,Electrodomesticos,Microondas,2,173342,58481
10726,791,2023-01-10,Tecnologia,Monitor,1,102877,32766
10727,365,2024-01-05,Hogar,Lampara,1,142399,26630
10728,1480,2024-05-07,Deportes,Pesas,1,141618,39713
10729,671,2023-07-29,Tecnologia,Monitor,1,29372,10160
10730,1257,2024-02-03,Vestuario,Polera,1,6008,1609
10731,1473,2024-02-15,Deportes,Balon,2,262734,90166
10732,767,2023-05-20,Deportes,Bicicleta,4,509448,121618
10733,746,2023-12-14,Tecnologia,Tablet,2,10000,2392
10734,736,2024-02-04,Electrodomesticos,Microondas,1,94123,26182
10735,774,2023-02-05,Hogar,Sofa,1,114735,32328
10736,56,2024-10-10,Hogar,Mesa,1,28644,9097
10737,46,2023-07-12,Electrodomesticos,Refrigerador,2,249182,94075
10738,519,2023-06-01,Electrodomesticos,Aspiradora,3,327816,88119
10739,131,2024-07-08,Vestuario,Polera,1,95376,32396
10740,1270,2023-07-28,Hogar,Lampara,2,231914,60312
10741,1205,2023-05-02,Vestuario,Polera,1,56622,15541
10742,690,2023-08-29,Deportes,Bicicleta,1,134086,25861
10743,1243,2024-02-12,Electrodomesticos,Lavadora,3,28779,10002
10744,716,2024-07-31,Vestuario,Polera,3,292491,102609
10745,750,2024-05-21,Deportes,Raqueta,3,141267,40130
10746,593,2023-12-11,Vestuario,Zapatillas,1,121815,30600
10747,947,2024-06-10,Hogar,Silla,3,104745,19432
10748,368,2023-10-01,Hogar,Lampara,2,229708,79956
10749,656,2023-02-17,Hogar,Lampara,2,212854,42602
10750,247,2023-04-24,Tecnologia,Tablet,5,403180,111667
10751,836,2023-12-08,Hogar,Sofa,1,154901,57080
10752,280,2023-05-23,Electrodomesticos,Aspiradora,3,260388,72859
10753,62,2024-03-29,Vestuario,Zapatillas,2,188042,53187
10754,255,2023-02-16,Electrodomesticos,Microondas,1,70260,16305
10755,894,2023-03-27,Hogar,Lampara,5,288705,83796
10756,247,2023-02-19,Tecnologia,Notebook,4,510968,143618
10757,267,2024-12-11,Deportes,Bicicleta,2,166600,32147
10758,1473,2023-11-18,Hogar,Lampara,1,102297,35722
10759,554,2023-03-01,Tecnologia,Monitor,1,132213,41340
10760,312,2023-09-29,Hogar,Sofa,2,38630,8511
10761,838,2024-02-28,Hogar,Lampara,2,286140,68012
10762,1009,2024-09-10,Electrodomesticos,Refrigerador,1,68489,19158
10763,784,2023-03-23,Deportes,Pesas,4,619676,172100
10764,256,2023-08-27,Deportes,Pesas,2,342548,68201
10765,584,2024-05-25,Deportes,Pesas,2,63228,20228
10766,347,2024-11-29,Electrodomesticos,Refrigerador,1,96260,19315
10767,574,2023-10-17,Vestuario,Polera,5,201720,45133
10768,1333,2024-07-15,Electrodomesticos,Aspiradora,1,97554,33155
10769,479,2023-06-12,Vestuario,Zapatillas,4,403992,150959
10770,1372,2023-11-27,Deportes,Balon,1,126097,38527
10771,392,2024-03-29,Deportes,Raqueta,3,157866,48215
10772,1485,2023-08-10,Hogar,Lampara,4,99268,23803
10773,828,2023-09-25,Vestuario,Polera,1,132222,34572
10774,516,2023-08-22,Vestuario,Zapatillas,3,231222,66061
10775,433,2023-08-19,Hogar,Sofa,2,188546,42929
10776,1374,2024-11-19,Tecnologia,Tablet,2,205630,37113
10777,105,2023-08-30,Deportes,Bicicleta,4,333012,120133
10778,595,2023-08-27,Vestuario,Chaqueta,2,262310,97696
10779,628,2024-06-17,Deportes,Raqueta,3,195441,71505
10780,425,2024-05-27,Vestuario,Chaqueta,1,82927,18609
10781,887,2023-12-16,Deportes,Bicicleta,1,97060,22705
10782,450,2024-08-12,Electrodomesticos,Aspiradora,1,104539,33450
10783,797,2023-12-03,Vestuario,Chaqueta,1,122178,35895
10784,501,2023-10-08,Tecnologia,Notebook,4,211744,45650
10785,190,2024-10-10,Tecnologia,Smartphone,2,170422,44666
10786,1335,2024-03-25,Hogar,Mesa,3,223242,68903
10787,956,2024-12-27,Hogar,Silla,2,189194,55083
10788,874,2023-02-01,Hogar,Sofa,1,128585,30853
10789,18,2024-04-23,Hogar,Sofa,1,73377,15107
10790,182,2024-01-06,Electrodomesticos,Aspiradora,2,118150,26784
10791,464,2024-02-09,Deportes,Bicicleta,7,965335,279921
10792,1201,2023-07-20,Vestuario,Zapatillas,1,112498,29438
10793,926,2023-10-04,Vestuario,Chaqueta,2,305390,74188
10794,269,2024-09-26,Electrodomesticos,Refrigerador,3,463086,150951
10795,1240,2024-03-22,Deportes,Balon,1,5000,1256
10796,1243,2023-12-14,Tecnologia,Smartphone,4,579476,213308
10797,1498,2024-10-19,Electrodomesticos,Aspiradora,4,562616,148824
10798,1230,2024-09-28,Vestuario,Zapatillas,4,20000,4175
10799,1430,2023-06-10,Electrodomesticos,Microondas,2,240998,68071
10800,725,2024-04-30,Tecnologia,Monitor,4,235736,80000
10801,107,2024-03-15,Vestuario,Chaqueta,1,68323,20680
10802,941,2024-12-07,Electrodomesticos,Aspiradora,1,64868,24480
10803,1177,2023-12-15,Electrodomesticos,Refrigerador,3,411639,77324
10804,1284,2023-02-16,Hogar,Silla,1,74245,18391
10805,1004,2023-01-20,Vestuario,Polera,4,507492,168210
10806,278,2024-04-14,Electrodomesticos,Refrigerador,2,174428,38618
10807,1210,2024-03-26,Vestuario,Chaqueta,1,31702,7050
10808,591,2023-02-26,Tecnologia,Tablet,2,186998,63710
10809,81,2023-02-14,Deportes,Raqueta,1,113439,23638
10810,565,2023-02-19,Electrodomesticos,Refrigerador,2,233224,72590
10811,659,2023-06-20,Electrodomesticos,Lavadora,1,55837,10223
10812,1384,2024-04-01,Tecnologia,Smartphone,4,575280,166656
10813,755,2024-06-09,Deportes,Pesas,1,115457,24027
10814,377,2024-03-08,Tecnologia,Tablet,3,15000,3144
10815,906,2024-10-16,Vestuario,Polera,1,125626,37779
10816,940,2024-08-25,Tecnologia,Notebook,1,108487,20026
10817,182,2024-12-27,Vestuario,Polera,1,96975,33753
10818,82,2023-11-03,Electrodomesticos,Lavadora,1,145230,31353
10819,371,2024-03-21,Hogar,Mesa,4,273224,68074
10820,1222,2024-08-20,Vestuario,Pantalon,2,131788,43168
10821,435,2023-07-04,Tecnologia,Notebook,3,334329,95472
10822,46,2024-03-09,Deportes,Bicicleta,4,614312,112844
10823,934,2023-08-24,Deportes,Pesas,3,212691,67593
10824,1210,2024-01-01,Vestuario,Polera,1,123855,45170
10825,843,2023-08-27,Vestuario,Pantalon,1,26490,9577
10826,1190,2024-04-27,Tecnologia,Monitor,1,142206,43957
10827,287,2024-01-19,Deportes,Raqueta,2,155874,36615
10828,412,2024-10-17,Deportes,Bicicleta,4,430100,138900
10829,1011,2024-02-11,Electrodomesticos,Microondas,1,201158,74896
10830,29,2023-07-21,Deportes,Pesas,2,181722,56570
10831,686,2024-07-24,Hogar,Sofa,1,57566,19721
10832,960,2023-11-24,Deportes,Raqueta,1,79408,16426
10833,1047,2024-04-07,Deportes,Balon,2,206658,56920
10834,500,2023-10-18,Electrodomesticos,Refrigerador,1,47897,12768
10835,539,2023-07-09,Hogar,Sofa,3,174186,43614
10836,271,2023-04-03,Tecnologia,Smartphone,1,55820,10557
10837,1109,2023-07-30,Deportes,Bicicleta,4,242060,77139
10838,1166,2024-07-13,Tecnologia,Tablet,2,242568,86014
10839,538,2023-04-26,Deportes,Bicicleta,3,274869,57671
10840,405,2024-12-17,Hogar,Sofa,2,223192,58494
10841,64,2023-10-04,Tecnologia,Monitor,1,97994,22652
10842,756,2024-04-05,Electrodomesticos,Lavadora,2,130708,26250
10843,971,2024-02-04,Tecnologia,Smartphone,1,68708,16497
10844,1335,2023-01-25,Tecnologia,Tablet,2,131816,47966
10845,1173,2024-07-09,Electrodomesticos,Aspiradora,3,164208,55518
10846,1318,2024-01-06,Deportes,Raqueta,3,371046,73628
10847,1249,2024-06-04,Deportes,Balon,2,359496,88517
10848,980,2024-05-16,Deportes,Bicicleta,1,92731,20378
10849,1149,2024-11-11,Deportes,Pesas,3,197103,59195
10850,1067,2024-06-03,Vestuario,Pantalon,1,66250,17411
10851,375,2023-07-12,Tecnologia,Tablet,2,145088,30695
10852,1425,2024-10-04,Hogar,Sofa,4,254160,76863
10853,1255,2023-02-13,Hogar,Mesa,4,583996,206653
10854,1194,2024-09-05,Deportes,Balon,3,461952,112297
10855,1150,2024-01-27,Vestuario,Zapatillas,1,58673,17178
10856,614,2023-09-24,Electrodomesticos,Microondas,1,117350,22496
10857,291,2023-12-01,Deportes,Raqueta,1,83834,19011
10858,250,2023-06-26,Deportes,Balon,4,206820,63665
10859,823,2023-10-09,Hogar,Mesa,3,165201,32092
10860,658,2023-11-04,Electrodomesticos,Lavadora,5,409280,93544
10861,738,2024-11-27,Electrodomesticos,Microondas,2,165710,47913
10862,656,2024-03-09,Electrodomesticos,Aspiradora,1,71076,24168
10863,567,2024-11-24,Tecnologia,Tablet,1,159557,38722
10864,1317,2023-08-04,Vestuario,Zapatillas,3,301230,109214
10865,1106,2023-01-22,Tecnologia,Tablet,3,244014,52797
10866,22,2024-12-16,Electrodomesticos,Microondas,2,232826,66578
10867,1299,2023-04-25,Deportes,Raqueta,2,90506,31952
10868,1219,2024-01-21,Hogar,Silla,5,300375,87926
10869,143,2023-05-12,Deportes,Balon,1,12722,4668
10870,707,2023-07-21,Tecnologia,Notebook,1,152579,53621
10871,1034,2024-11-03,Hogar,Silla,3,23208,4744
10872,250,2023-12-29,Hogar,Silla,3,364743,124769
10873,178,2023-01-12,Hogar,Mesa,2,98554,37041
10874,1146,2023-07-01,Vestuario,Pantalon,1,117342,28589
10875,494,2023-01-07,Tecnologia,Tablet,3,344955,95044
10876,267,2024-08-15,Electrodomesticos,Lavadora,2,27106,10267
10877,588,2023-02-08,Hogar,Lampara,3,352341,122072
10878,865,2023-03-28,Hogar,Lampara,3,339054,125403
10879,851,2023-08-10,Electrodomesticos,Refrigerador,2,199572,66828
10880,1001,2024-02-15,Tecnologia,Monitor,1,130437,24937
10881,1388,2024-08-17,Tecnologia,Tablet,1,104593,20727
10882,72,2023-10-02,Vestuario,Polera,1,55947,15102
10883,432,2024-10-23,Vestuario,Chaqueta,1,73763,19257
10884,950,2023-08-10,Electrodomesticos,Refrigerador,1,58130,16475
10885,684,2024-08-27,Tecnologia,Tablet,1,42168,13431
10886,1276,2023-11-05,Vestuario,Chaqueta,3,514368,126448
10887,638,2023-09-07,Electrodomesticos,Aspiradora,1,99891,20531
10888,131,2024-04-05,Vestuario,Zapatillas,1,108007,26839
10889,776,2024-03-27,Vestuario,Pantalon,5,523265,179710
10890,1273,2023-07-21,Tecnologia,Smartphone,2,211656,42238
10891,1212,2023-09-19,Tecnologia,Tablet,2,206784,47774
10892,460,2024-08-11,Vestuario,Zapatillas,1,138896,51629
10893,1326,2023-01-21,Tecnologia,Smartphone,1,70272,26539
10894,18,2023-04-02,Hogar,Lampara,1,85797,19326
10895,927,2023-03-27,Tecnologia,Tablet,1,22816,5727
10896,859,2023-08-19,Tecnologia,Tablet,2,77364,26111
10897,659,2024-10-27,Vestuario,Chaqueta,2,299698,70028
10898,1055,2024-01-15,Hogar,Silla,1,57322,19018
10899,31,2023-05-13,Hogar,Mesa,5,388090,119596
10900,359,2024-11-10,Tecnologia,Notebook,3,129135,35279
10901,703,2024-07-28,Deportes,Pesas,4,405580,133875
10902,558,2024-06-21,Deportes,Raqueta,1,78140,24950
10903,1206,2023-05-23,Tecnologia,Monitor,1,61152,22099
10904,305,2023-08-11,Electrodomesticos,Lavadora,3,448116,95125
10905,587,2024-10-02,Deportes,Balon,1,88584,31984
10906,185,2024-04-10,Tecnologia,Notebook,3,374067,102991
10907,930,2024-05-27,Electrodomesticos,Refrigerador,3,447987,125756
10908,331,2023-03-02,Vestuario,Zapatillas,1,95356,21888
10909,13,2023-02-28,Hogar,Lampara,2,160222,48408
10910,974,2024-05-24,Electrodomesticos,Lavadora,1,5000,1830
10911,1271,2023-04-26,Hogar,Sofa,1,59231,14705
10912,575,2023-09-09,Electrodomesticos,Microondas,3,175740,63323
10913,443,2024-03-19,Deportes,Raqueta,1,71334,25722
10914,1323,2023-09-28,Hogar,Lampara,1,67922,19881
10915,991,2024-05-18,Deportes,Balon,2,34174,10693
10916,282,2023-07-22,Electrodomesticos,Refrigerador,2,301262,101002
10917,1343,2023-05-16,Deportes,Raqueta,3,306369,85371
10918,3,2024-12-21,Hogar,Sofa,1,122587,30630
10919,592,2024-10-04,Tecnologia,Tablet,1,136368,45652
10920,1395,2023-06-11,Deportes,Pesas,1,90424,23864
10921,666,2024-11-30,Vestuario,Polera,2,148062,34415
10922,215,2024-05-22,Tecnologia,Notebook,1,56799,20655
10923,1406,2023-03-09,Electrodomesticos,Microondas,1,59098,17737
10924,325,2024-04-28,Deportes,Pesas,2,302106,94353
10925,582,2024-04-08,Deportes,Bicicleta,2,281034,67240
